id,premise,choice1,choice2,question,label,mirrored
11,Inayos ng babae ang kanyang gripo.,Tumutulo ang gripo.,Pinatay ang gripo.,sanhi,1,0
1050,Inihagis ng mga bata ang kanilang mga ulo sa kisame.,Tumalon sila sa kama.,Nagkaroon sila ng pillow fight.,sanhi,1,1
36,Agad na bumangon ang lalaki mula sa kama.,Gusto niyang magplantsa ng pantalon bago magtrabaho.,Gusto niyang i-shut off ang alarm clock.,sanhi,2,0
282,Tinawagan ng host ng trivia show ang contestant para sa isang sagot.,Tumunog ang buzzer ng contestant.,Nangunguna ang contestant.,sanhi,1,0
237,Naputol ng lalaki ang kanyang daliri sa paa.,May butas siya sa kanyang medyas.,Ibinaba niya ang isang martilyo sa kanyang paa.,sanhi,2,0
352,Pumasok ang customer sa tindahan.,Napatingin sa kanya ang window display.,Naiwan niya ang kanyang pitaka sa bahay.,sanhi,1,0
1206,Ang kumpanya ay nagbebenta ng mas maraming mga produkto.,Ang mga produkto nito ay nakatanggap ng positibong pagsusuri ng mga mamimili.,Ang ilan sa mga produkto nito ay ginawa nang may depekto.,sanhi,1,1
316,Napatingin ang dalaga sa sarili sa salamin.,Nakaramdam siya ng kamalayan sa sarili.,Nadungisan ang salamin.,sanhi,1,0
85,Mabagal ang serbisyo sa restaurant.,Punong-puno ang restawran.,Maraming bakanteng mesa.,sanhi,1,0
1155,Nais ng dalaga na makahingi ng diploma.,Nag-enrol siya sa kolehiyo.,Nagtapos siya sa kolehiyo.,sanhi,1,1
378,Na-comatose ang pasyente.,Nagtamo siya ng pinsala sa utak.,Nakaranas siya ng emosyonal na trauma.,sanhi,1,0
1298,Hindi na naayos ng tagagawa ang screen ng laptop matapos itong mag-itim.,Nag-expire na ang warranty ng laptop.,Namatay ang baterya ng laptop.,sanhi,1,1
396,Nadulas ang skier sa dalisdis.,Ibinaba niya ang kanyang mga poste ng ski.,Tinamaan niya ang isang piraso ng yelo.,sanhi,2,0
1069,Napakapopular ng tindahan.,Ang tindahan ay sumasailalim sa pag-aayos.,Tinulungan ng may-ari ang mga customer.,sanhi,2,1
1145,Nanalo ang hukbo sa labanan.,Sila ay outnumbered.,Sinalakay nila ang lunsod.,sanhi,2,1
172,Naabutan ng guro ang estudyante na ngumunguya ng gum.,Inilabas ng estudyante ang gum.,Kumapit ang gum sa sapatos ng estudyante.,bunga,1,0
1494,Naging senile ang dalaga.,Sinundan siya ng mga photographer.,Iniiwasan siya ng kanyang pamilya.,bunga,2,1
1261,Hinawakan ng pulis ang sikat na lalaki sa pulso.,Nag-alok ang celebrity ng suhol sa opisyal.,Sinampahan ng kaso ng celebrity ang pulis.,bunga,2,1
115,Inalis ng tagapagsalita ang kanyang kalaban sa debate.,Binati ng tagapagsalita ang kanyang kalaban.,Nanalo ang tagapagsalita sa debate.,bunga,2,0
1296,Isang grupo ng mga kabataan ang tumulong sa pag-oorganisa ng party.,Pinalayas sila ng host ng party.,Inanyayahan sila ng host ng party na pumasok.,bunga,2,1
1286,Ang aking anak na babae ay nakaranas ng panic attack.,Hinikayat ko siyang huminga ng malalim.,Dinala ko siya sa emergency room.,bunga,1,1
1063,Maganda ang agos ng mga bangka.,Ang kanilang bangka ay naanod patungo sa dalampasigan.,Nailigtas ang kanilang bangka.,bunga,1,1
389,Hiniling ng dalaga ang pahintulot ng kanyang magulang.,Tumakbo siya palayo sa bahay.,Sinunod niya ang mga tuntunin ng kanyang mga magulang.,bunga,2,0
1293,Ang mga dokumento ay maluwag.,Pinagsama-sama ko ang mga ito.,Itinago ko sila sa isang ligtas na lugar.,bunga,1,1
41,Nawalan ng pag-asa ang susi ng kanyang apartment.,Binuksan ng kanyang may-ari ang pinto.,Inayos ng kanyang may-ari ang pinto.,bunga,1,0
188,Inaayos ng babae ang kanyang computer hardware.,Tinanggal niya ang mga lumang file sa computer.,Nag-install siya ng bagong software sa computer.,bunga,2,0
1328,Kinailangan ng kaibigan ko na magpa-health checkup.,Dinala ko sa kanya ang isang card at bulaklak.,Hinatid ko siya sa ospital.,bunga,2,1
1486,Nagtungo ang babae sa istasyon ng botohan.,Bumoto siya sa eleksyon.,Natuklasan niya ang resulta ng eleksyon.,bunga,1,1
1103,Sinuntok ng bata ang tambak ng mga bloke.,Tumaas ang ulo ng binata sa ibabaw ng ulo ng binata.,Nagkalat ang mga bloke sa buong alpombra.,bunga,1,1
220,Ipinakita ng pulis ang kanyang badge sa pulis.,Kinumpiska ng pulis ang badge ng tiktik.,Pinayagan ng pulis ang pulis na pumasok sa pinangyarihan ng krimen.,bunga,2,0
132,Inihagis ng dalaga ang kanyang lasso patungo sa kabayo.,Sumakay si Lasso sa kabayo.,Tumakbo ang kabayo papunta sa bata.,bunga,1,0
1281,Nanalo ng diskwento ang mamimili sa presyo ng item.,Nagpasya siyang bilhin ito.,Tiningnan niya ang price tag nito.,bunga,1,1
192,Ang mga drawer ng bureau ay cluttered.,Isinara ko ang mga drawer.,Tinanggal ko ang mga hindi kinakailangang nilalaman.,bunga,2,0
1092,Hindi makita ng photographer ang mukha ng bata.,Mabilis na binago ng photographer ang pose ng bata.,Mabilis na kinuha ng photographer ang litrato ng bata.,bunga,1,1
1020,Marumi ang singsing ng babae.,Bumaba ang singsing sa kanal.,Hinawakan ng babae ang singsing.,bunga,2,1
1488,Nagkaroon ng matinding away ang mag-asawa.,Ilang sandali silang naghiwalay.,Nagplano sila ng kasal.,bunga,1,1
486,Nagbabasa ng diyaryo ang dalaga.,Bumoto siya sa eleksyon.,Natuklasan niya ang resulta ng eleksyon.,bunga,2,0
1474,Nagkaroon ng matinding pagbaha noong nakaraang taglagas.,Nahulog ang mga dahon mula sa mga puno.,Lumikas na ang mga tao sa kani-kanilang mga tahanan.,bunga,2,1
1173,Wala namang naitulong ang host sa kanyang mga bisita.,Gutom na gutom ang kanyang mga bisita.,Mabait naman ang mga bisita niya.,bunga,1,1
1171,Binitawan ng motorsiklo ang throttle.,Huminto ang motorsiklo.,Sumulong ang motorsiklo.,bunga,1,1
208,Nagising ang lalaki na may sakit ng ngipin.,Nawalan siya ng appointment sa dentista.,Nagpa-appointment siya sa dentista.,bunga,2,0
1253,Pumasok ang lalaki sa putik.,Binago niya ang kanyang damit.,Hinawakan niya ang kanyang sapatos.,bunga,2,1
1172,Inihagis ng guro ang chewing gum sa estudyante.,Inilabas ng estudyante ang gum.,Kumapit ang gum sa sapatos ng estudyante.,bunga,2,1
1075,Ang oras ay mas maaga kaysa sa naisip ko.,Ipinakita ng orasan ang maling oras.,Naglaan ako ng dagdag na oras para maghanda.,bunga,2,1
113,Nakatanggap ako ng package sa koreo.,Dinala ko ang pakete sa post office.,Ang pakete ay pumukaw sa aking pagkamausisa.,bunga,2,0
141,Binuksan ko ang pinto para sa babaeng pumasok sa likuran ko.,Nagpasalamat sa akin ang babae.,Isinara ang pinto.,bunga,1,0
218,Mali ang sagot ng estudyante sa pagsusulit.,Binawasan ng guro ang grado ng mag-aaral.,Nagdagdag ang guro ng mga bonus points sa grado ng mag-aaral.,bunga,1,0
289,Kumuha ng litrato ang binata para sa kanyang ina.,Ibinenta ng kanyang ina ang larawan sa isang gallery.,Isinabit ng kanyang ina ang larawan sa dingding.,bunga,2,0
1013,Ang malamig na lawa ay natunaw sa tagsibol.,Ang mga tao ay nagdala ng mga bangka sa lawa.,Nag-iisketing ang mga tao sa lawa.,bunga,1,1
410,Uminom ng masarap ang lalaki sa party.,Sumasakit ang ulo niya kinabukasan.,Nagkaroon siya ng runny nose kinabukasan.,bunga,1,0
186,Hinawakan ng doktor ang braso ng pasyente.,Ipinasok niya ang braso ng pasyente sa isang cast.,Natuklasan niyang nasira ang braso ng pasyente.,bunga,2,0
1403,Nanalo sa lotto ang babae.,Natanggap niya ang kanyang pensiyon.,Binayaran niya ang kanyang mortgage.,bunga,2,1
447,Bumagsak ang buhok ng babae sa kanyang mukha.,Nilagyan niya ng shampoo ang kanyang buhok.,Ibinalik niya ang kanyang buhok gamit ang isang clip.,bunga,2,0
127,Ilang testigo sa krimen ang nagpatotoo laban sa suspek.,Pinawalang-sala ang suspek.,Nahatulan ang suspek.,bunga,2,0
1012,Tumawag sa telepono ang matandang babae.,Lumapit ang dalaga para linisin ang kanyang bahay.,Pumasok ang dalaga para alagaan siya.,bunga,1,1
355,Napuno ng maruming amoy ang silid.,Hinawakan ko ang kamay ko sa ilong ko.,Isinuot ko ang mga guwantes na goma.,bunga,1,0
313,Ang babae ay ipinatawag para sa tungkulin ng hurado.,Nakipag-ugnayan siya sa kanyang abugado.,Kinansela niya ang kanyang mga appointment.,bunga,2,0
1289,Hindi na kailangan ng ina ang larawan ng kanyang anak.,Ibinenta ng kanyang ina ang larawan sa isang gallery.,Isinabit ng kanyang ina ang larawan sa dingding.,bunga,1,1
284,Nais ng babae na maging doktor.,Bumisita siya sa ospital.,Nag-aral siya sa medical school.,bunga,2,0
1439,Gumawa ng wishlist ang nobya.,Nagdala ng mga regalo ang mga bisita sa kasal.,Tinanggal niya ang kasal.,bunga,1,1
1084,Galit na galit ako habang binabasa ko ang libro.,Binuksan ko ang susunod na pahina.,Bumaling ako sa susunod na pahina.,bunga,1,1
221,Nais ng dalaga na mapasaya ang kanyang ina.,Kumuha ng bulaklak ang dalaga para sa kanyang ina.,Kinain ng dalaga ang mga biskwit na inihurnong ng kanyang ina.,bunga,1,0
55,Pinirmahan ng lalaki ang dokumento.,Ang transaksyon ay pinawalang-bisa.,Naging opisyal ang transaksyon.,bunga,2,0
185,Nakaramdam ng kahihiyan ang dalaga sa peklat sa kanyang mukha.,Itinago niya ang peklat gamit ang makeup.,Ipinaliwanag niya ang peklat sa mga estranghero.,bunga,1,0
254,Mukhang madilim ang mga ulap.,Dinala ko ang payong ko papunta sa trabaho.,Dinala ko ang laptop ko papunta sa trabaho.,bunga,1,0
1224,Natuklasan ng lalaki na natuklasan ng kanyang kaaway ang mga ebidensya laban sa kanya.,Iniwasan ng lalaki ang kanyang kalaban.,Hinalikan ng lalaki ang kanyang kalaban.,bunga,1,1
1115,Natalo ang tagapagsalita ng kanyang kalaban sa debate.,Nanalo ang tagapagsalita sa debate.,Binati ng tagapagsalita ang kanyang kalaban.,bunga,2,1
1476,Binuksan ko ang pinto ng kotse.,Nahulog ang mga bagay sa loob ng kotse.,Ang mga gulong ng bagon ay umiikot pasulong.,bunga,1,1
475,Ang pulitiko ay nahatulan ng pandaraya.,Nangampanya siya para sa muling halalan.,Tinanggal siya sa puwesto.,bunga,2,0
133,Nakalimutan ng grupo ang kasinungalingan ng dalaga.,Humingi ng paumanhin ang babae.,Nakahinga ng maluwag ang babae.,bunga,2,0
260,Pumanaw na ang lola ko.,Nagsagawa ng reunion ang pamilya ko.,Nagsagawa ng libing ang pamilya ko.,bunga,2,0
75,Tumigil sa pag-ikot ang orasan.,Naglaan ako ng dagdag na oras para maghanda.,Ipinakita ng orasan ang maling oras.,bunga,2,0
425,Inamin ng lalaki ang kanyang pagmamahal sa dalaga.,Naiinggit sa kanya ang babae.,Tinanggihan siya ng babae.,bunga,2,0
1452,Nakatanggap na ako ng kopya ng bagong magazine.,Tumigil ako sa pagtanggap ng mga bagong isyu.,Tinanggal ko na ang bagong isyu.,bunga,2,1
474,Ang mga panahon ay nagbabago mula tag-init hanggang taglagas.,Nahulog ang mga dahon mula sa mga puno.,Lumikas na ang mga tao sa kani-kanilang mga tahanan.,bunga,1,0
1239,Isang tangke ng gasolina ang pumutok sa bulwagan ng paaralan.,Tinanggal ng punong-guro ang klase para sa araw na iyon.,Sinuspinde ng punong-guro ang mga estudyanteng sangkot.,bunga,1,1
1238,Patay na ang konsensya ng lalaki.,Minamanipula niya ang kaibigan.,Inamin niya ang kanyang kakulangan sa pag-iisip.,bunga,1,1
1153,Kinilala ng mga magulang ang interes ng kanilang anak na babae sa sports.,Hinikayat siya nito na maging artista.,Tinuruan nila siyang magbisikleta.,bunga,2,1
258,Nahulog ang butones ng t-shirt ko.,Ibinalik ko ang butones.,Ibinalik ko ang butones.,bunga,1,0
1113,Natanggap ko ang package ng isang tao sa koreo.,Dinala ko ang pakete sa post office.,Ang pakete ay pumukaw sa aking pagkamausisa.,bunga,1,1
33,Itinutok ng mga pulis ang kanilang mga armas sa tumakas.,Nahulog sa sahig ang tumakas.,Ibinaba ng tumakas ang kanyang baril.,bunga,2,0
110,Nalilito ako sa lecture ng propesor.,Tanong ko sa propesor.,Binigyang-pansin ko ang propesor.,bunga,1,0
171,Binaluktot ng motorsiklo ang throttle.,Sumulong ang motorsiklo.,Huminto ang motorsiklo.,bunga,1,0
1014,Mahirap ang salarin.,Ibinalik siya sa bilangguan.,Nagnakaw siya ng pera sa isang simbahan.,bunga,2,1
1318,Hindi nagustuhan ng kapatid ng babae ang regalo.,Inalis ng kanyang kapatid ang regalo.,Tumanggi ang kanyang kapatid na tanggapin ang regalo.,bunga,2,1
1220,Ipinakita ng tiktik ang kanyang pekeng badge sa pulis.,Kinumpiska ng pulis ang badge ng tiktik.,Pinayagan ng pulis ang pulis na pumasok sa pinangyarihan ng krimen.,bunga,1,1
1447,Sinimulan ng dalaga ang paghuhugas ng buhok.,Nilagyan niya ng shampoo ang kanyang buhok.,Ibinalik niya ang kanyang buhok gamit ang isang clip.,bunga,1,1
1444,Mahilig magluto ang estudyante.,Dinala niya ang kanyang tanghalian sa eskwelahan.,Iniwan niya ang kanyang assignment sa bahay.,bunga,1,1
1114,Nakita ng surfer ang alon.,Inihagis niya ang kanyang board sa karagatan.,Dinala siya ng alon sa dalampasigan.,bunga,1,1
312,Nagkaroon ng impeksyon ang babae.,Naghugas siya ng kamay.,Uminom siya ng antibiotics.,bunga,2,0
1498,Nabangkarote ang airline.,Kinansela nila ang flight ko.,Inalok nila ako ng kabayaran.,bunga,1,1
357,Hinawakan ng magnet ang paperclip.,Bumaba ang paperclip mula sa magnet.,Ang paperclip ay nakadikit sa magnet.,bunga,2,0
101,Kinuha ng guro ang roll.,Tinukoy niya ang mga estudyanteng absent.,Binigyan niya ng pop quiz ang kanyang mga estudyante.,bunga,1,0
358,Hinugot ng hardinero ang mga damo.,Ang mga damo ay nagbunga ng mga binhi.,Lumabas ang mga damo mula sa lupa.,bunga,2,0
137,Hinawakan ng skunk ang aso.,Amoy na amoy ang aso.,Ang skunk ay gumagala sa kakahuyan.,bunga,1,0
1276,Nais ng lalaki na magkaroon ng kapayapaan sa kanyang kaaway.,Nakipag-usap ang lalaki sa kanyang kaaway.,Hinalikan ng lalaki ang kanyang kaaway dahil sa isang krimen.,bunga,1,1
1033,Binaril ng mga pulis ang tumakas.,Nahulog sa sahig ang tumakas.,Ibinaba ng tumakas ang kanyang baril.,bunga,1,1
1039,Ginabayan ng mananahi ang thread sa mata ng karayom.,Dumaan ang thread sa tela.,Ang thread ay nakapalibot sa karayom.,bunga,2,1
1260,Dumaan ang lola ko.,Nagsagawa ng reunion ang pamilya ko.,Nagsagawa ng libing ang pamilya ko.,bunga,1,1
1217,Ang kumpanya ay naghahanap ng mataas na dalubhasang talento.,Inilipat nito ang punong-himpilan nito sa isang suburban na lokasyon.,Pinalawak nito ang mga pagsisikap sa marketing para sa mga bagong produkto.,bunga,1,1
1351,Hinawakan ko ang ice cube.,Dumikit ang ice cube sa aking mga daliri.,Naglaho ang ice cube.,bunga,1,1
351,Hinawakan ko ang ice cube sa ilalim ng mainit na tubig.,Naglaho ang ice cube.,Dumikit ang ice cube sa aking mga daliri.,bunga,1,0
1258,Nahulog ang button ng laptop ko.,Ibinalik ko ang butones.,Ibinalik ko ang butones.,bunga,2,1
242,Naglagay ako ng barya sa washing machine sa laundromat.,Naubusan ako ng laundry detergent.,Nag-on ang makina.,bunga,2,0
191,Nagising ang dalaga.,Nagsimula na siyang magsimba.,Nagsimula siyang maglakbay sa ibang bansa.,bunga,1,0
1221,Nais ng dalaga na mapasaya ang kanyang ina dahil sa kanyang pagsisikap.,Kumuha ng bulaklak ang dalaga para sa kanyang ina.,Kinain ng dalaga ang mga biskwit na inihurnong ng kanyang ina.,bunga,2,1
383,Nais ng lalaki na makatipid ng pera.,Binawasan niya ang paggawa ng mga walang kabuluhang pagbili.,Kumuha siya ng pera mula sa kanyang savings account.,bunga,1,0
1034,Sinabi ng pasyente na manhid ang kanyang binti.,Sinubukan ng nurse ang kanyang reflexes.,Binigyan siya ng nurse ng IV.,bunga,1,1
1225,Gustong umakyat ng dalaga sa itaas.,Bumaba siya sa slide.,Gumapang siya paakyat sa slide.,bunga,2,1
1127,Wala namang testigo sa krimen na nagtestigo laban sa suspek.,Nahatulan ang suspek.,Pinawalang-sala ang suspek.,bunga,2,1
252,Tinulak ng binata ang kanyang kapatid.,Naglaro sila ng hide and seek.,Hinalikan siya ng kanyang kapatid.,bunga,2,0
34,Ang pasyente ay dehydrated.,Binigyan siya ng nurse ng IV.,Sinubukan ng nurse ang kanyang reflexes.,bunga,1,0
390,Bumangga ang trak sa motorsiklo sa tulay.,Patay ang motorsiklo.,Bumagsak ang tulay.,bunga,1,0
54,Hinawakan ng tagaluto ang mga sangkap sa mangkok.,Ang mga sangkap ay pinagsama-sama.,Natunaw ang mga sangkap.,bunga,1,0
1401,Paulit-ulit na nag-iinit ang lalaki.,Punong-puno ng tubig ang banyo.,Dumadaloy ang tubig mula sa spout.,bunga,1,1
1215,Mali ang mga pahayag ng manghuhula.,Maraming mga customer ang humingi ng refund.,Nakatanggap siya ng maraming mga nagbabalik na customer.,bunga,1,1
228,Mukhang marumi ang kotse.,Kinuha ito ng may-ari para sa isang pintura.,Dinala ito ng may-ari sa car wash.,bunga,2,0
338,Nagsagawa ng eksperimento ang siyentipiko.,Ginawa niya ang kanyang data.,Pinatunayan niya ang kanyang teorya.,bunga,2,0
1188,Nais ng babae na ibenta ang kanyang computer hardware.,Nag-install siya ng bagong software sa computer.,Tinanggal niya ang mga lumang file sa computer.,bunga,2,1
1483,Ang mga magnanakaw ng alahas ay hindi kailanman nahuli.,Ang mga ninakaw na alahas ay ibinalik sa mga may-ari nito.,Kinakalkula ang halaga ng ninakaw na alahas.,bunga,2,1
1098,Nakaramdam ng pagkahilo ang babae.,Naalala niya ang kanyang pagkabata.,Naalala niya ang pag-inom ng gamot.,bunga,2,1
1219,Ipinakita ng dalaga ang masamang pag-uugali.,Tinanggal niya ang kanyang napkin pagkatapos kumain.,Inilagay niya ang kanyang napkin sa kanyang kandungan bago kumain.,bunga,1,1
1029,Pinakuluan ang katas ng ubas.,Sumingaw ang juice.,Naging alak ang juice.,bunga,1,1
14,Ang nagkasala ay lumabag sa parole.,Ibinalik siya sa bilangguan.,Nagnakaw siya ng pera sa isang simbahan.,bunga,1,0
473,Inatasan ng guro ang mga mag-aaral na mag-aral.,Nagpasa ng mga notes ang mga estudyante.,Napaungol ang mga estudyante.,bunga,2,0
324,Huminto ang kotse sa crosswalk.,Tumawid sa kalsada ang pedestrian.,Naghihintay sa gilid ng kalsada ang naglalakad.,bunga,1,0
1140,Gabi na sa isang tahimik na lugar.,Tumunog ang security alarm.,Tulog na ang mga may-ari ng bahay.,bunga,2,1
1052,Gustung-gusto ng mga may-ari ng bahay ang kanilang mga kapitbahay.,Nagtayo sila ng bakod sa paligid ng kanilang ari-arian.,Nag-host sila ng barbeque sa kanilang likod-bahay.,bunga,2,1
1037,Mahalaga ang mga papeles.,Inilagay ko ang mga ito sa alpabetikong pagkakasunud-sunod.,Kumuha ako ng photocopy ng mga ito.,bunga,2,1
1429,Uhaw na uhaw ang dalaga.,Inalis ng kanyang ama ang kanyang dessert.,Inutusan siya ng kanyang ama na uminom ng gatas.,bunga,2,1
446,Sinuway ng lalaki ang mga awtoridad ng simbahan.,Tinanggal siya sa simbahan.,Nag-donate siya ng pera sa simbahan.,bunga,1,0
92,Pinapangiti ng photographer ang bata.,Mabilis na kinuha ng photographer ang litrato ng bata.,Mabilis na binago ng photographer ang pose ng bata.,bunga,1,0
1255,Nakakagambala ang ingay ng pasahero sa eroplano.,Bumagsak ang eroplano.,Nagkamali ang piloto.,bunga,2,1
22,Nais ng kasintahan ng babae na magmukhang isang ginoo.,Binuksan niya ang pinto para sa kanya.,Tinanong niya ito kung mahilig ba siya sa sushi.,bunga,1,0
1313,Nais ng babae na magdiborsyo. ,Kinansela niya ang kanyang mga appointment.,Nakipag-ugnayan siya sa kanyang abugado.,bunga,2,1
399,Nasira ang relo ng lalaki.,Naghintay siya sa bus stop.,Tinanong niya ang isang estranghero sa oras na iyon.,bunga,2,0
1130,Pinalitan ang produkto.,Ang produkto ay naging lipas na.,Kinilala ng mga mamimili ang produkto.,bunga,1,1
1227,Sinunod ng bata ang kanyang mga magulang.,Niyakap siya ng kanyang mga magulang.,Pinarusahan siya ng kanyang mga magulang.,bunga,1,1
61,Itinapon ng lalaki ang kanyang walang laman na lata sa kalsada.,Pinagmulta siya dahil sa pag-aaklas.,Tumalon siya mula sa likuran.,bunga,1,0
444,Nagmamadali ang estudyante na makarating sa eskwelahan sa takdang oras.,Iniwan niya ang kanyang assignment sa bahay.,Dinala niya ang kanyang tanghalian sa eskwelahan.,bunga,1,0
159,Binuksan ng arkeologo ang lugar.,Nabasa niya ang tungkol sa kasaysayan ng site.,Hinukay niya ang mga sinaunang artifact.,bunga,2,0
1234,Ipinatupad ng punong-guro ng paaralan ang honor code.,Pinalayas sa paaralan ang mga mag-aaral.,Kinondena naman ng mga estudyante ang desisyon.,bunga,1,1
1284,Nais ng babae na magpatingin sa doktor.,Nag-aral siya sa medical school.,Bumisita siya sa ospital.,bunga,2,1
1377,Nagpasya akong maging mas masaya.,Dumalo ako sa isang klase ng yoga.,Bumili ako ng prutas at gulay.,bunga,1,1
1475,Napakapopular ng pulitiko.,Tinanggal siya sa puwesto.,Nangampanya siya para sa muling halalan.,bunga,2,1
1252,Natagpuan ng binata ang kanyang kapatid.,Naglaro sila ng hide and seek.,Hinalikan siya ng kanyang kapatid.,bunga,1,1
140,Isang magnanakaw ang pumasok sa loob ng bahay.,Tulog na ang mga may-ari ng bahay.,Tumunog ang security alarm.,bunga,2,0
1111,Ang aklat na ito ay itinuturing na angkop para sa mga bata.,Inutusan ng mga guro ang mga mag-aaral na basahin ito.,Ipinagbawal ito ng mga paaralan sa mga aklatan nito.,bunga,1,1
1446,Matagal nang miyembro ng simbahan ang lalaki.,Nag-donate siya ng pera sa simbahan.,Tinanggal siya sa simbahan.,bunga,1,1
142,Kumunot ang noo ng salamin sa banyo.,Inilapat ng dalaga ang kanyang makeup.,Bumaling ang dalaga sa fan.,bunga,2,0
1142,Bumukas ang salamin sa banyo.,Bumaling ang dalaga sa fan.,Inilapat ng dalaga ang kanyang makeup.,bunga,2,1
321,Kinailangan ng lalaki ng barya para mapuno ang parking meter.,Nakiusap siya sa mga tao sa kalye para sa maluwag na pagbabago.,Hinanap niya sa ilalim ng kanyang mga upuan sa kotse ang maluwag na pagbabago.,bunga,2,0
111,Ang aklat na ito ay itinuturing na hindi angkop para sa mga bata.,Ipinagbawal ito ng mga paaralan sa mga aklatan nito.,Inutusan ng mga guro ang mga mag-aaral na basahin ito.,bunga,1,0
39,Itinulak ng mananahi ang sinulid na karayom sa tela.,Dumaan ang thread sa tela.,Ang thread ay nakapalibot sa karayom.,bunga,1,0
60,Binigyan ng standing ovation ang banda.,Muling lumitaw ang banda sa entablado.,Pumirma ng autograph ang banda.,bunga,1,0
1374,Maayos naman ang pagharap ng lalaki sa trahedya.,Tumanggi siyang pag-usapan ito.,Madali niyang nalampasan ito.,bunga,2,1
1110,Interesado ako sa lecture ng guro.,Binigyang-pansin ko ang propesor.,Tanong ko sa propesor.,bunga,1,1
406,Nag-alinlangan ako sa pitch ng tindera.,Tinanggihan ko ang alok niya.,Hinikayat niya akong bilhin ang produkto.,bunga,1,0
222,Nagsimulang umiyak ang binata.,Inalis ng kanyang mga magulang ang kanyang laruan.,Binigyan siya ng kanyang mga magulang ng isang laruan.,bunga,2,0
1191,Nais ng babae na baguhin ang kanyang kapaligiran.,Nagsimula siyang maglakbay sa ibang bansa.,Nagsimula na siyang magsimba.,bunga,1,1
296,Isang grupo ng mga tinedyer ang nag-crash sa party.,Pinalayas sila ng host ng party.,Inanyayahan sila ng host ng party na pumasok.,bunga,1,0
134,Isang hindi pamilyar na salita ang natagpuan ng dalaga sa kanyang aklat.,Hinanap niya ang terminong ito sa diksyunaryo.,Inihagis niya ang textbook sa tapat ng silid.,bunga,1,0
1425,Ipinakita ng lalaki ang kanyang bagong kotse sa babae.,Tinanggihan siya ng babae.,Naiinggit sa kanya ang babae.,bunga,2,1
1392,Hindi nanalo ang manlalangoy sa karera.,Natalo ang kanyang team sa pagpupulong.,Nakatanggap siya ng gintong medalya.,bunga,1,1
429,Tumanggi ang dalaga na kainin ang kanyang mga gulay.,Inutusan siya ng kanyang ama na uminom ng gatas.,Inalis ng kanyang ama ang kanyang dessert.,bunga,2,0
224,Natuklasan ng lalaki ang mga ebidensya laban sa kanyang kaaway.,Iniwasan ng lalaki ang kanyang kalaban.,Hinalikan ng lalaki ang kanyang kalaban.,bunga,2,0
1477,Kinumbinsi ng lobbyist ang pangulo na ang panukalang batas ay masama para sa negosyo.,Ibinasura ng Pangulo ang panukalang batas.,Inaprubahan ng mambabatas ang panukalang batas.,bunga,1,1
326,Sumabog ang tuhod ko sa hagdanan.,Naabutan ko ang sarili ko sa rehas.,Lumabas ang rehas mula sa pader.,bunga,1,0
1319,Karamihan sa mga miyembro ay hindi makasali.,Ipinagpaliban ang pagpupulong.,Nagsimula na ang pulong.,bunga,1,1
341,Nilagyan ko ng ice cubes ang mainit na sopas.,Naging makapal ang sabon.,Lumamig ang sopas.,bunga,2,0
318,Binigyan ng babae ng regalo ang kanyang kapatid.,Inalis ng kanyang kapatid ang regalo.,Tumanggi ang kanyang kapatid na tanggapin ang regalo.,bunga,1,0
1196,Sigaw ng binata sa kanyang ina.,Inutusan siya ng kanyang ina na magsalita.,Inutusan siya ng kanyang ina na mag-ipon.,bunga,2,1
1060,Hinihintay ng mga tao ang rock band sa airport.,Pumirma ng autograph ang banda.,Muling lumitaw ang banda sa entablado.,bunga,1,1
452,Tapos na ang subscription ko sa magazine.,Tinanggal ko na ang bagong isyu.,Tumigil ako sa pagtanggap ng mga bagong isyu.,bunga,2,0
402,Natagpuan ng dalaga ang isang bug sa kanyang cereal.,Nawalan siya ng gana sa pagkain.,Nagbuhos siya ng gatas sa mangkok.,bunga,1,0
1321,Kamakailan lamang ay nawalan ng trabaho ang biktima.,Hinanap niya sa ilalim ng kanyang mga upuan sa kotse ang maluwag na pagbabago.,Nakiusap siya sa mga tao sa kalye para sa maluwag na pagbabago.,bunga,2,1
173,Naghain ng hapunan ang host sa kanyang mga bisita.,Mabait naman ang mga bisita niya.,Gutom na gutom ang kanyang mga bisita.,bunga,1,0
1406,Maganda ang pitch ng tindero ko.,Hinikayat niya akong bilhin ang produkto.,Tinanggihan ko ang alok niya.,bunga,1,1
286,Ang aking anak na babae ay nakaranas ng isang atake ng allergy.,Dinala ko siya sa emergency room.,Hinikayat ko siyang huminga ng malalim.,bunga,1,0
1186,Natuklasan ng doktor na nabali ang braso ng pasyente.,Natuklasan niyang nasira ang braso ng pasyente.,Ipinasok niya ang braso ng pasyente sa isang cast.,bunga,2,1
472,Ang sanga ng puno ay nahulog sa ilog.,Lalong lumakas ang agos ng ilog.,Lumipat ang sangay pababa sa ilog.,bunga,2,0
1484,Sa wakas ay natapos na rin ang karahasan sa bansa.,Maraming mamamayan ang lumipat sa kapitolyo.,Maraming mamamayan ang nagsilbi sa ibang teritoryo.,bunga,1,1
453,Inihayag ng pulisya ang isang anomalya sa kaso.,Tinanggal niya ang kanyang teorya.,Tinapos niya ang kanyang teorya.,bunga,1,0
