gold_label,sentence1,sentence2
neutral,"Sa ibang salita, maaari akong magsulat ng isang sanaysay na tinatawag na The Perils of Literacy o A Little Literacy Is a Dangerous Thing.",Maaaring may iba pang mga pamagat para sa isang libro na maaari kong isulat tungkol sa mga panganib ng literacy.
neutral,"Ang mga kalahok ay bibigyan ng mga pangalan, address at numero ng telepono ng mga prospect, pati na rin ang impormasyon sa background sa mga pangangailangan ng paaralan.","Ang mga kalahok ay kailangang pumirma ng isang kasunduan sa hindi pagsisiwalat, bago ma-access ang mga detalye ng mga prospect."
neutral,Nangyari ito sa Bridgetown noong gabi ng pagsalakay ng mga Kastila.,Mga tao ang napatay sa pagsalakay ng mga Kastila.
neutral,Ang ganitong uri ng paggamot para sa mga malalaking nag-aambag ay medyo pangkaraniwan.,Ang mga malalaking nag-aambag ay palaging binibigyan ng espesyal na pagtrato sa mga kaganapang ito.
neutral,"Siya ay tulad ng, Ngunit kailangan mong tumingin dito, tingnan dito, binibigyan niya ako ng tatlong magkakaibang lugar upang tumingin sa computer.",Sinabi niya sa akin na ang mga folder ay nasa desktop.
neutral,Itinuro niya ang isang patch ng pantay na nakakalungkot ngunit mas makapal na mga palumpong.,Lumapit siya sa isang palumpong na medyo nakakalungkot.
neutral,Totoo rin ito sa mga setting ng pangunahing pangangalaga.,Mayroon ding mga hindi nabayarang bayarin sa pangunahing pangangalaga.
neutral,"Umaasa ang mga mamamayan ng Estados Unidos na matamasa ang isang dibidendo ng kapayapaan, dahil ang paggastos ng US sa pambansang seguridad ay nabawasan kasunod ng pagtatapos ng banta ng militar ng Sobyet.",Ang mga badyet sa depensa ay binawasan ng higit sa limampung bilyong dolyar bawat taon.
neutral,"Noong nakaraang Linggo, Hunyo 18, ang ulan ay dumating at malubhang pinigilan ang pagdalo sa Keepers of the Lore/Joseph Campbell Festival of Myth, Folklore and Story ngayong taon.",Umulan ng 17 pulgada noong nakaraang Linggo.
neutral,Nais ni Prudie na agad mong mabawi ang iyong pagkamapagpatawa at magpasalamat na ang iyong kaibigan ay nakialam bago pa man ang anumang pinsala.,"Sabi nga ni Prudie, mas maganda ang buhay kapag natatawa ka sa lahat ng bagay."
neutral,"Tumigil siya sandali sa paningin kay Kapitan Dugo, at binati siya, tulad ng nararapat sa kanya, ngunit ang ngiti na nag-angat sa matigas na mostachios ng opisyal ay malungkot na sardoniko.",Nakita niya si Kapitan Dugo.
neutral,"Gayunman, ang pangunahing punto ay hindi gaanong maraming Milosevics sa mundo.","Mayroong mas mababa sa 1,000 Milosevics sa mundo."
neutral,"19 Sa pag-aakalang apat na buwang trabaho bago ipagkaloob ang kontrata, kailangan sana ng kabuuang 13 buwan ang lumipas na panahon para i-retrofit ang 675 MWe boiler na ito.",Inabot ng 13 buwan bago na-retrofit ang boiler para sa submarino.
neutral,"Sa kabaligtaran, sa Cité de la Musique ay ang Musée de la Musique at isang higanteng bulwagan ng konsiyerto, ang Zenith.","Ang Zenith ay nagho-host ng 1,000 mga konsiyerto sa isang taon."
neutral,"Gayunpaman, ang dramatikong pagtaas sa mga gastos ng mga aklat ng batas, journal, at mga serbisyo sa database ay nangangahulugang ang pagpapanatili lamang ng aming kasalukuyang mga koleksyon ay lumampas sa aming badyet.","Kailangan namin ng hindi bababa sa $ 10,000 sa mga donasyon upang mapanatili ang aming kasalukuyang mga koleksyon."
neutral,"Para sa maikling buod ng mga gawaing ito at ng mga dahilan kung bakit hindi maayos na natunaw ang mga intercept, tingnan sa Graham Allison at Philip Zelikow, Essence of Decision, 2d ed.",Ang mga intercept ay ipinadala sa maling tao para sa pagsusuri.
neutral,Ang Great Depression ay tumama nang husto sa California.,Walang sinuman sa Pilipinas ang may trabaho.
neutral,"Pero alam mo, sa maraming paraan, parang anak siya ng isang may-ari ng plantasyon dahil anak siya ng taong ito na nagmamay-ari ng maraming ari-arian.",Ang kanyang ama ay nagmamay-ari ng 2000 ektaryang lupang sakahan.
neutral,"Oo, sabi ni Ogle, totoo iyan.   Ngunit may ilan pa rin na hayagan at prangka na naghihimagsik laban sa kurso.","Ang kurso ay puno ng teritoryo na naiwan na hindi ginalugad at, samakatuwid, lubhang mapanganib."
neutral,Oo ito ay medyo makatwiran,"Oo, inaamin namin na mahirap ito ngunit gayunpaman ay naging maayos ito sa huli."
neutral,"Sa pagitan ng 1936 at 1940 ang Greece ay nasa ilalim ng diktadurang militar ni Ioannis Metaxas, na naaalala para sa malakas na echi (hindi) na ibinigay niya bilang tugon sa ultimatum ni Mussolini na sumuko noong 1940.",Ang ekonomiya ng Greece ay hindi naging maayos sa ilalim ng diktadurang militar ng Metaxas.
neutral,"Kaya dumating na kayo, binati siya ng Deputy Governor, at sinundan ang pagbati ng isang serye ng mga ungol ng malabo ngunit tila masamang kahulugan.",Medyo nalungkot ako nang magpaalam ang Deputy Governor.
neutral,"Ang dedikadong propesyonal na kawani, na pinamumunuan ni Philip Zelikow, ay nag-ambag ng hindi mabilang na oras sa pagkumpleto ng ulat na ito, na isinasantabi ang iba pang mahahalagang pagsisikap upang gampanan ang lahat ng tungkuling ito.",May dalawampung tao sa kawani ni Philip Zelikow.
neutral,Mahalaga na marinig namin mula sa iyo sa huling fundraising drive na ito ng panahon.,"Kailangan namin ng $ 100,000 higit pa upang makagawa ng aming mga quota sa pangangalap ng pondo ngayong tag-init."
neutral,"At ako ay tulad ng OK, at iyon na!","Nang sumagot ako ng oo, napagdesisyunan naming magpakasal sa araw na iyon."
neutral,Ang paglaki ng populasyon ay tulad ng polusyon sa kabaligtaran.,Ang polusyon ay isang limitasyon sa paglaki ng populasyon.
neutral,Gawain 4: Pamahalaan ang Panganib sa Patuloy na Batayan,Ang pagsasanay na ito ay dapat na makumpleto at maibalik sa katapusan ng linggo.
neutral,"Apat sa mga umaatake ng 9/11 ang hinila sa pangalawang inspeksyon sa hangganan, ngunit pagkatapos ay inamin ito.",Nakatanggap sila ng dagdag na inspeksyon dahil nakasuot sila ng nakakatawang sumbrero.
neutral,Sino ka bang demonyo?  Sa wakas ay sumabog siya.,"Sa katunayan, ang diyablo ay ang diyablo mismo."
neutral,"Sa kabilang banda, kung ang mga bagong precedent ay hindi kailanman nagpadala ng mga alon, ang karaniwang batas ay halos hindi maaaring umunlad.",Ang mga Griyego at Romano ay may mga batas na ginagamit natin ngayon.
neutral,TALAHANAYAN A.- KABUUANG MGA ALLOWANCE NG MERCURY NA INILAAN O NA-AUCTION PARA SA MGA EGU,Ang Mercury ay hindi maaaring lumampas sa 10 ppm.
neutral,Ngunit ang gayong mga pagkilala ay hindi kwalipikado bilang mga dedikasyon sa kahulugan na nauunawaan ng lahat at sa aklat na pinag-uusapan.,Hindi kapaki-pakinabang ang mga pagkilala.
neutral,Walang indikasyon na si Atta o Shehhi ay nakatanggap ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,Natanggap nina Atta at Shehhi ang kanilang mga sertipikasyon sa flight noong Mayo.
neutral,"15 Nais ng pinuno na gumawa tayo ng isang bagay, at ginamit niya ang wika ng kautusan upang mag-udyok sa atin na kumilos.","Kung hindi dahil sa batas, hindi na sana kami sumuway sa kumander."
neutral,Ang pagkakaroon ng Bugsy Siegel at Kid Twist sa aming kamakailang kasaysayan ay hindi nangangahulugang tayo ay isang matigas na tao.,Ang presensya ng mga rapper na ito sa ating kasaysayan ay hindi garantiya na tayo ay matigas.
neutral,"Tungkol sa mga hamon, naghahanap ako ngayon ng isang salita na maaaring i-cut sa dalawang magkakasunod na mas maliit na anyo.","Naging interesado ako sa wika, mula nang kumuha ako ng panimulang klase noong nakaraang taon."
neutral,"Ang mga abogado na pinondohan ng LSC ay kailangang subaybayan ang mga paggalaw ng kanilang mga kliyente, at mag-withdraw mula sa mga kaso tuwing ang kanilang mga dayuhang kliyente ay umalis sa Estados Unidos.",Ang mga abogado ay binabayaran ng LSC kung sila ay nagtatrabaho sa terorismo.
neutral,Ngunit hindi tumigil si Wolverstone.,Ang Wolverstone ay bahagi ng isang masalimuot na pakana.
neutral,"Tingnan ang Passeig de Gracia sa silangan, lalo na ang mga carrers Diputacie, Consell de Cent, Mallorca, at Valancia hanggang sa merkado ng Mercat de la Concepcie.",Maraming prutas at gulay ang nagbebenta sa palengke.
neutral,"At, uh, lumipat sila sa downtown at, mayroon, eh, at ganito pa rin ito sa Augusta, ang malaking kalye na ito sa downtown na tinatawag na Broad Street, at ito ay talagang malawak na kalye sa isang downtown area.",Nagpunta sila sa kalye na may pinakamaraming restawran at bar.
neutral,um walang masama sa isang magulang na nagbibigay ng lahat ng bagay na mayroon siya sa uh to uh sa isang indibidwal na tulad mo,Okay lang sa mga magulang na suportahan ang kanilang mga anak hanggang sa magawa nila ito nang mag-isa.
neutral,"Siguraduhing makita ang 1887 a5 coin, na nagdulot ng pagkabalisa sa mga nasasakupan ng Britanya noong panahong iyon.",Ang A5 coin ay hindi kapani-paniwalang bihirang.
neutral,"Tulad ng makikita natin, sa parehong mga kaso, lumilitaw na may isang malalim na bagay na nangyayari sa sansinukob na hindi hangganan.",Ang sansinukob ay isang napaka-nakalilito na lugar.
neutral,P. S. Ang isang pagpupugay na donasyon sa IMA ay gumagawa ng isang kahanga-hangang regalo sa kapaskuhan.,"Tandaan na maaari kang magbigay ng mga donasyon anumang oras, hindi lamang sa paligid ng mga pista opisyal."
neutral,Pumunta sa kabila ng mga tanawin na ito sa House of the Seven Gables ni Nathaniel Hawthorne.,Ang Pitong Gables ay ang pinakamahusay na tanawin upang makita.
neutral,"Sinunod ni Diego ang kanyang mga tagubilin at sa tuktok ng burol ay nakita niya ang magagandang rosas ng Castile, na natatakpan pa rin ng hamog.","Sa totoo lang, ayaw ni Diego na sundin ang kanyang mga tagubilin."
neutral,"Malayo na ang narating natin, at marami pa tayong dapat gawin.",Mayroon pang limang higit pang mga gawain na dapat pa ring maisakatuparan.
neutral,Umaasa ako na mananatiling isang tagapag-ambag at kahit na isaalang-alang ang paggalang sa aming 25 taon ng pagkukuwento sa pamamagitan ng pagtaas ng iyong regalo na $ 25 sa taong ito.,Ang regalo mo last year ay $33.
neutral,Oo sa tingin ko may kaya magkano ang mas matipid masyadong tulad ng sa gas at lahat ng bagay ibig kong sabihin maaari kong pumunta magpakailanman sa isang tangke ng gas,Sila rin ang pinakamagandang kotse sa paligid.
neutral,"Kung naghahanap ka para sa isang alternatibo sa gabi sa Harvard Square, magtungo sa Hispanic-flavored Inman Square, na matatagpuan sa Cambridge Street.",Delikado ang Harvard Square sa gabi.
neutral,Ang diwa ng liberalismo na laganap sa Europa ay huli sa pag-abot sa Espanya.,Dumating ang liberalismo sa Espanya noong 1920.
neutral,"Intelligence report, interogasyon ng KSM, Hulyo 30, 2003.",Napag-alaman ng interogasyon na ang paboritong lasa ng ice cream ng KSM ay tsokolate.
neutral,Kahit na hindi ko makita kung paano niya inaasahan na gagawin ko iyon.,Hindi ko maintindihan kung bakit inaasahan niyang tatapusin ko ang pagguhit ngayon
neutral,"Ang mga pagsubok sa pagiging epektibo ay ang unang hakbang, ngunit ang pagpapatupad ng napatunayan na screening ng alkohol at maikling mga sistema ng interbensyon sa mga setting na nakabatay sa ospital at komunidad ay ang pinakamahirap na bahagi ng proseso.",Kailangan mo munang suriin ang pagiging epektibo ng isang interbensyon.
neutral,"Upang matulungan ka sa iyong kontribusyon, mangyaring huwag mag-atubiling tawagan si Kathy Dannels, Direktor ng Pag-unlad, sa 924-6770 ext.",Agad na sinagot ni Kathy Dannels ang mga tawag
neutral,Mayroon pa ring lilim at isang hardin ng bulaklak sa gitna ng parisukat kung saan ang mga lokal at bisita ay nagpupulong para sa mga petsa ng tanghalian o hapunan.,Ang mga tao ay nakapila upang kumain sa hardin.
neutral,Ang mga operator ay hindi binigyan ng anumang impormasyon tungkol sa kawalan ng kakayahang magsagawa ng mga pagsagip sa bubong at samakatuwid ay hindi maaaring payuhan ang mga tumatawag na sila ay talagang pinasiyahan.,Hindi na maipalabas ang mga helocopter malapit sa mga bubong dahil sa sunog sa lugar.
neutral,"Kung gayon, maaari silang mahikayat na bilhin ang edisyong ito dahil naglalaman ito ng 55 pahina ng mga salita, kahulugan, at pagsipi na hindi pa nai-publish.","Ang edisyong ito ay nakapagbenta ng higit sa 50,000 kopya sa unang taon nito."
neutral,Iniulat ng Scotsman na ipinagkait ng Edinburgh University ang mga resulta ng pagsusulit mula sa 90 mga mag-aaral sa computer science habang tinutukoy ng administrasyon kung ginamit nila ang Internet upang mandaya o hindi.,Baka may mga estudyante na nag-aaway sa finals nila.
neutral,"Si Inglatera, itinama niya ito sa pagsaway.",Lagi siyang inatasan na itama siya.
neutral,"Tulad ng tinalakay kanina, ang dahilan kung bakit nagpasya si Jane na hindi siya makapagbahagi ng impormasyon ay dahil ang paunang impormasyon tungkol kay Mihdhar ay sinuri ng NSA.",Hindi kailanman nais ni Jane na ibahagi ang impormasyon.
neutral,May dahilan ba kung bakit hindi niya sinabi sa iyo?,Bakit hindi niya ikuwento sa iyo ang tungkol sa bata?
neutral,"-maglihi, magdisenyo at tahiin ang maraming magagandang costume, tulad ng mga damit na pang-panahon ni Mary Todd sa Abe Lincoln sa Illinois at ang mga ball gown sa A Christmas Carol.",Ang mga damit ay ginagawa lamang ng mga kamay ng tao.
neutral,Ipinakita ng mga lingguwista na ang unang lingua france (tinawag na Mediterranean Lingua Franca ng maraming lingguwista) ay aktwal na sinasalita bago nagsimula ang unang Krusada noong A.D. 1096.,Ang unang Lingua France ay sinasalita sa Mediterranean.
neutral,Naniniwala ako sa kabaligtaran.,"Sa palagay ko mali ka, na ang sagot ay oo at hindi hindi."
neutral,Ang nakikita natin ay mga detalye.,Ang mga detalye ay nakalimbag sa legal na papel para makita ng lahat.
neutral,"Ang ganap na propesyonal, ganap na ginawa na teatro ay gumawa ng pagkakaiba sa mga bata tulad nina Becky, Stephanie, Marcus, Emily, at kanilang mga kaklase mula sa buong estado ng Indiana.",Tinulungan ng ating mga Pinoy ang mga bata sa elementarya na matutong magpinta.
neutral,"Pynchon : Tulad ng nararapat sa isang lalaking nagbabantay sa kanyang privacy, sa halip na ipagmalaki, pinananatiling pribado ni Pynchon ang kanyang pribadong buhay.",Nabalitaan na may anak na lalaki at babae si Pynchon.
contradiction,Ang problema ng pagsasamantala sa tila kusang-loob na sekswal na relasyon ay matagal nang nasa atin.,Walang pagsasamantala sa mga sekswal na relasyon na kusang-loob.
contradiction,Umaasa ako na ang inyong panginoon ay magsisimulang maunawaan sa wakas ang kamangmangan ng pagbibigay ng utos ng Hari sa gayong tao laban sa lahat ng aking mga payo.,Sinunod lang ng panginoon ang payo ko at isinagawa ang kanyang mga kilos nang naaayon.
contradiction,"Ang pag-aalinlangan ay natutunaw sa iyong unang lasa ng banayad na kapaligiran ng bayan, na nilikha ng isang matalinong kumbinasyon ng mga kaginhawahan ng sopistikadong modernidad na may mas simpleng kagalakan ng ilang sa likod ng pintuan nito.",Ang bayan ay isang galit at kakila-kilabot na lugar.
contradiction,"Ilang bayani ng katutubong Tejano, tulad nina Gregorio Cortez, Juan Cortina, at Catarino Garza ang naaalala dahil sa kanilang mga paghaharap sa Texas Rangers.",Si Catarino Garza ay isang kilalang Texas Ranger.
contradiction,Ito ang legal na batayan ng nostalhik na pagyakap ni Justice Anthony Kennedy sa mga karapatan ng mga estado.,Pabor si Kennedy sa mga karapatang pederal.
contradiction,"Sa katunayan, ang salitang quark ay nasa OED bilang isang pandiwa na nangangahulugang 'croak,' na may mga sanggunian sa ika-19 na siglo sa mga palaka, rook, at heron.",Ang salitang quark ay isang makabagong salita na unang naimbento ng mga siyentipiko noong dekada 1960.
contradiction,"Sa mga taon ng preschool at elementarya, ang pag-iisip ay higit na nakatali sa dito-at-ngayon.",Ang mga bata sa preschool at elementarya ay madalas na nangangarap tungkol sa hinaharap.
contradiction,"Ang Culebra ay kilala bilang Spanish Virgin Island hanggang sa makuha ng mga Amerikano, nasa kalagitnaan ito ng Puerto Rico at St. Thomas sa US Virgin Islands.",Ang Culebra ay matatagpuan kahit saan malapit sa Puerto Rico at St. Thomas sa US Virgin Islands.
contradiction,"Ang Cete de Charlevoix ay bahagi ng Laurentian heights, na umaabot sa Ilog Saguenay kung saan ang mga coureurs de bois ay naka-off sa paghahanap ng mga balahibo.",Ang Ilog Saguenay ay bahagi ng pamilihan ng karbon.
contradiction,"Kung ang katalinuhan ng depensa ay muling inorganisa upang itaas ang mga responsibilidad ng direktor ng DIA, kung gayon ang taong iyon ay maaaring ang naaangkop na opisyal.",Ang Direktor ng DIA ay hindi kasangkot sa depensa intelligence sa lahat.
contradiction,"At kaya umupo siya muli, at, alam mo, nag-uusap pa rin sila, at nakikita pa rin nila ang taong ito, at ang taong ito ay naglalakad nang napakabilis.",Tahimik lang siya at tumingin sa kanyang mesa.
contradiction,Ang alternatibo ay hindi dapat gamitin sa halip na alternatibo.,Pinapayagan na palitan ang alternatibo para sa alternatibo.
contradiction,Ang mga ehekutibo ay maaari ring makatanggap ng isang rating ng pansamantala o mabibigo para sa bawat elemento.,Hindi maaaring mabigo ang mga ehekutibo.
contradiction,"Sinusuri at sinusuri ni John Burke (Alabama) ang iba pang mga kontemporaryong salaysay at natuklasan na ang Boswell's ay hindi lamang ang pinaka-tumpak ngunit ginagamit niya ito upang ipakita ang pagkatao ni Johnson, samantalang ang iba ay nagtitinda lamang ng tsismis sa panitikan.",Hindi pinansin ni John Burke ang mga account.
contradiction,"Siya na ngayon ang nagtatanggol sa kanya, nanginginig ang kanyang tinig sa galit.",Tuwang-tuwa ang dalaga kaya hindi siya makapagsalita!
contradiction,"Halimbawa, noong 1983 ang Old-Age and Survivors Insurance trust fund ay hiniram mula sa Disability Insurance at Hospital Insurance trust funds.",Ang trust fund ay hindi kailanman kinailangan na mangutang.
contradiction,"Para sa aking sarili, lubos akong sumasang-ayon sa opinyon ni Wolverstone.",Ngayon lang ako nakarinig ng isang taong nagngangalang Wolverstone.
contradiction,Alam mo ang isa pang benepisyo na naisip ko lang na hindi ko ito sinamantala kahit hindi pa sa kung minsan ay magbabayad ang malalaking kumpanya tulad ng edukasyon,Walang mga kumpanya ang tumutulong sa mga gastos sa edukasyon gaano man kalaki o maliit.
contradiction,"Ang kilusang Islamista, na ipinanganak noong mga 1940, ay produkto ng modernong mundo, na naimpluwensyahan ng mga konseptong Marxista-Leninista tungkol sa rebolusyonaryong organisasyon.",Ang kilusang Islamista ay nagsimula noong ika-6 na siglo.
contradiction,Mahirap makahanap ng katibayan na si bin Laden ang nagdirekta ng mga pag-atake.,May matibay na katibayan na si Bin Laden ang namamahala sa mga pag-atake.
contradiction,okay at masarap ba ang lasagna nila,Lasagna ang pinakamasamang bagay na nasubukan ko!
contradiction,"At, uh, kung ito ay tumaas at patuloy na tumaas ito ay pupunta sa 'whish,' at, tulad ng ito ay pagpunta sa hilahin ang iyong ulo off.",Isang beses lang ito mag-aaral.
contradiction,Humingi siya ng tulong kay Lord Julian.,Si Lord Julian ay wala kahit saan.
contradiction,"Tulad ng alam nating lahat, mayroong isang napakalaking bilang ng mga publikasyon na tumatalakay sa mataas na dalubhasang mga lugar.",Dalawa lang ang journal.
contradiction,"Well, walang sinuman doon upang tulungan ako.",Maraming tao ang tumutulong sa akin doon.
contradiction,At kapag nakuha mo na ang lahat ay nakapasok ka na maaari kang magpatuloy mula roon.,Dapat kang tumigil ngayon.
contradiction,"Bilang karagdagan, ang mga tauhan ng programa ay nagsasagawa ng iba't ibang mga workshop para sa at ginagawang magagamit ang mga materyales na pang-edukasyon sa mga bagong provider.",Pinutol ng mga tauhan ng programa ang lahat ng mga workshop noong nakaraang taon.
contradiction,"Kung ang paunang pagpapalawak ay exponential, pagkatapos ay bumabagal sa linear, tulad ng sa inflationary hypothesis o marahil sa purong quantum na diskarte na ito, kung gayon ang problema ng particle-horizon ay maaaring mawala.","Ang problema sa particle-horizon ay palaging naroroon, anuman ang paunang modelo ng pagpapalawak."
contradiction,Sa San Antonio ang pagtatanghal ng Los Pastores sa Our Lady of Guadalupe Church ay nagpapatuloy mula pa noong 1913.,Ang pagtatanghal ay hindi kailanman nagaganap sa San Antonio.
contradiction,Iyon ang aking nalilito.,Ginawa ko ito nang walang anumang mga pagkakamali.
contradiction,"Isang maliit na paraan mula sa Boot makikita mo ang dulo ng Ravenglass at Eskdale Railway, o La'al Ratty, bilang ito ay affectionately kilala.",Malayo ang Boot sa lahat ng riles.
contradiction,"Maaari ring ilarawan ni Relajo ang isang pabirong relasyon, isang pagbibiro pabalik-balik, na sa pamamagitan ng tawa ay nagpapagaan ng tensyon at nabubuwag ang sanhi ng pag-igting ng sandali.",Hindi naman nakakatawa si Relajo.
contradiction,"Ang ganap na propesyonal, ganap na ginawa na teatro ay gumawa ng pagkakaiba sa mga bata tulad nina Becky, Stephanie, Marcus, Emily, at kanilang mga kaklase mula sa buong estado ng Indiana.","Nais naming kayang lumikha ng ganap na propesyonal na mga produksyon ng teatro, ngunit hindi pa kami nagkaroon ng pondo dito sa Indiana."
contradiction,Ang mga istatistika sa mga ruta sa kanayunan na iniharap sa papel na ito ay batay sa 1989 National Mail Count data.c,Ang mga istatistika sa papel na ito ay batay sa isang ulat noong 2001.
contradiction,Ang pangalawang antas ng kasinungalingan ay ipinagtanggol ni Brock si Hillary para lamang itaas ang kanyang sariling iskandalo sa pagmamay-ari.,Hindi ipinagtatanggol ni Brock si Hillary.
contradiction,"Kakaiba iyan dahil ginugol ko, eh, mga 16 na taon ng aking karera sa Mga Espesyal na Aktibidad.",Hindi pa ako nagkakaroon ng trabaho.
contradiction,"Ang isang kilalang tagapagtaguyod ng Mexican Spanish folklore sa Timog-Kanluran at California ay si Charles F. Lummis (1859-1928), isang self-taught photographer, ethnologist, musicologist, journalist, at ang tagapagtatag ng Southwest Museum sa Los Angeles.",Hindi marunong magbasa si Charles F. Lewis.
contradiction,"Kalaunan ay nagdaos ito ng mga hukuman, at ang katarungan ay ibinigay dito.",Para lang sa simbahan.
contradiction,Nanatili ba siya sa Augusta pagkatapos niyon?,Alam kong umalis siya kaagad sa Augusta.
contradiction,"Hindi ka pupunta?  Sabi niya, sa pagitan ng tanong at paggigiit.",Huwag ka nang umalis! Nagmakaawa siya.
contradiction,"Anyway, kaya natapos ko ang bahay ng 6:30 ngayon at iyon ang araw ko.",Nagpasya akong umuwi ng tanghalian at magpahinga sa natitirang araw.
contradiction,"Malinaw na ang nangungunang ahensya ng pagtugon ay ang FDNY, at ang iba pang mga tumutugon na lokal, pederal, bistate, at mga ahensya ng estado ay kumilos sa isang sumusuporta sa papel.",Hindi lamang ang FDNY ang ahensya na namamahala sa FDNY; ang iba ay may kontrol din sa kanya.
contradiction,"Ang lalaking ito ay ipinanganak sa Alemanya, mayaman, edukado, mahusay na naglalakbay...","Ang lalaking ito ay ipinanganak sa Arkansas at mahirap, walang pinag-aralan at hindi kailanman naglakbay."
contradiction,Alam ba natin kung ano ang sasabihin natin,Alam kong wala tayong ideya kung ano ang sasabihin natin.
contradiction,"Ang La Vida de un Bato Loco, na isinulat ng isang impormante ni Linda Katz at muling ginawa sa kanyang akda, ay nagbibigay ng isang magandang halimbawa ng mga pampanitikan na paggamit ng cale.",Isinulat lang ni Katz ang ginawa ng ibang tao.
contradiction,"Sa turn, ang bagay ay dapat na nasa makina nang ilang minuto, pagkatapos ay makina nang ilang minuto, at iba pa.",Ang object ay hindi maaaring nasa makina.
contradiction,Dapat magsimula ang ligtas na pagkakakilanlan sa Estados Unidos.,Ang Secure Identification ay hindi kailanman dapat gamitin sa US.
contradiction,"Maniwala ka sa akin, lubos akong nagpapasalamat.",Talagang hindi ako nagpapasalamat sa iyo.
contradiction,"Malayo na ang narating natin, at marami pa tayong dapat gawin.",Sa wakas ay tapos na ang lahat at wala na tayong gagawin.
contradiction,Salamat sa pagsuporta sa Indianapolis Museum of Art noong 1999.,Salamat pero hindi salamat sa pag-aaksaya ng iyong mga donasyon noong 1999.
contradiction,Isang sukat ng pagkakabit sa ordinaryong Nagdadala ba ng pitaka ang pangulo?,Walang pakialam kung may dala ang pangulo ng pitaka.
contradiction,Tungkulin ng isang CIO na pamahalaan ang mga inaasahan at makatulong na matiyak na ang lahat ng mga miyembro ng isang organisasyon ng CIO ay may malinaw na pag-unawa sa kanilang mga responsibilidad.,Hindi alam ng CIO kung ano ang responsibilidad ng mga miyembro at hindi siya responsable sa pagbibigay ng impormasyon sa kanila.
contradiction,"Sa oras na pumasok siya sa kanyang animnapung taon, noong 1895, nagbigay si Skeat ng impresyon na nagsisimula siyang kumuha ng mga bagay na ito nang kaunti",Nang pumasok si Skeat sa edad na animnapung taong gulang ay wala siyang indikasyon na may iniisip siya.
contradiction,Kadalasan sinasabi ng mga eksperto na ang kasaysayan ay isinulat ng mga nagwagi.,Sinasabi ng mga pundit na ang mga natalo ay nagsusulat ng kasaysayan.
contradiction,"29 Samakatuwid, ang 21 buwan ay dapat na makatwiran, at sa ilang pagkakataon ay isang konserbatibong pagtatantya ng kabuuang oras na kinakailangan upang i-retrofit ang isang utility boiler.",Ang pag-aayos ng isang boiler ay maaaring gawin sa loob lamang ng ilang araw.
contradiction,"Sa pagitan ng 1936 at 1940 ang Greece ay nasa ilalim ng diktadurang militar ni Ioannis Metaxas, na naaalala para sa malakas na echi (hindi) na ibinigay niya bilang tugon sa ultimatum ni Mussolini na sumuko noong 1940.",Ang Greece ay hindi kailanman pinamumunuan ng isang diktador ng militar.
contradiction,"Wala kaming natuklasan na katibayan na naroon si KSM sa guesthouse sa Islamabad kung saan naganap ang pag-aresto kay Yousef, tulad ng iminungkahi sa pahayagan.",Hindi kailanman naaresto si Yousef.
contradiction,"Oo, dapat ay may cordless ka na","Sa totoo lang, ang galing mo talaga sa pag-aaral."
contradiction,"Ang Singel ay dating panlabas na hadlang para sa medyebal na lungsod, ngunit habang lumalawak ang lungsod, pinalawak ng Herengracht (Gentleman's Canal), Keizersgracht (Emperor's Canal), at Prinsengracht (Princes' Canal) ang web.",Ang Singel ay isang panloob na lungsod.
contradiction,"Pag-record ng NYPD, Special Operations Division radio channel, Setyembre 11, 2001.",Ang NYPD ay hindi nagtangkang gumamit ng mga komunikasyon sa radyo hanggang 2004.
contradiction,"Maaari mo ring samantalahin ang aming espesyal na 2-taong alok sa pagiging kasapi para sa $ 30, isang pagtitipid ng halos 60% na diskwento sa aming regular na 2 taong rate.",Nagkakahalaga ito ng $ 800 upang maging miyembro sa susunod na dalawang taon.
contradiction,Tagapangulo ng Lupon ng mga Katiwala,Walang chairman ang Board of Trustees.
contradiction,Ginagawa mo ba ang kampo ng ilang,Nagpunta ka ba sa loob ng kampo?
contradiction,"Nang i-retrofit ng Babcock &amp; Wilcox ang 675 MWe AES Somerset boiler, nagsimula ang outage noong Mayo 14, at ang boiler ay ibinalik sa serbisyo noong Hunyo 26 - mga anim na linggong outage.",Walang boiler service outage.
contradiction,"22 Sa kabila ng mahigpit na pamantayang ito na naaayon sa batas, 'na may mga antas ng sahod na ina-update paminsan-minsan', ang malawakang paglabag sa mga lugar ng trabaho ng damit ay naging pangkaraniwan noong 1990s.",Ang lahat ng mga industriya ng damit at mga tindahan ay permanenteng isinara noong 1980.
contradiction,"Samakatuwid, patuloy silang lumilikha ng isang hindi nakatigil na mundo kung saan ang relatibong kamakailang nakaraan lamang ang may wastong data.",Ang lahat ng data mula sa bawat time frame ay may bisa para sa anumang mundo.
contradiction,"Maraming mga teknikal na problema ang nararamdaman, lalo na sa mga missile ng Hellfire.",Ang Hellfire missiles ay gumagana nang perpekto.
contradiction,Hindi ito sasabog kung wala ang trigger.,Walang trigger na dapat hilahin.
contradiction,"pero sa kabilang banda, marami na kaming kinakain na raccoon at possum at pagong sa lahat ng uri ng",Hindi ako kumakain ng kahit anong uri ng karne.
