id,sentence1,sentence2,label
23126,Sa bayan ng Portage mayroong dalawang nayon: bahagi ng Jerry City sa timog at bahagi ng Portage sa hilagang-kanluran.,"Dalawang nayon ang matatagpuan sa Portage Township: bahagi ng Jerry City sa timog, at bahagi ng Portage sa hilagang-kanluran.",1
35463,"Ang isa pang pormula ng kuji ay matatagpuan sa mga isinulat ni Jodo Shinshu, na itinatag ni Shinran, at isa pang mantra kay Amida Nyorai na mababasa:","Ang isa pang pormula ng Kuji ay matatagpuan sa mga isinulat ni Jodo Shinshu, na itinatag ni Shinran, at isa pang mantra kay Amida Nyorai, na kung saan ay:",1
43744,"Sinanay ni César Cielo , coach ng Amerikanong manlalangoy na si Bob Bowman , sa Unibersidad ng Michigan , siya ay isang kaibigan noong bata pa siya ni Michael Phelps .","Nagsanay kasama si César Cielo , coach ng Amerikanong manlalangoy na si Bob Bowman , sa University of Michigan . Siya ay isang kaibigan sa pagkabata ni Michael Phelps.",1
39326,Tinanggap na ang katutubong pangalan ng zone ay simpleng '' Güímar '' tulad ng buong Menceyato .,Tinanggap na ang katutubong pangalan ng zone ay simpleng '' Güímar '' bilang ang buong menceyato.,1
47626,Ang iba pa ay si Donald Carr mula sa Repton School at ang Etonian na si Luke White.,Ang iba pa ay sina Donald Carr ng Repton School at Etonian Luke White.,1
33732,"Ang Red Sulphur Sky ay isang solo album ng Amerikanong jazz trumpeter na si Wadada Leo Smith, na inilabas noong 2001 at naitala sa Tzadik Records.",Ang Red Sulphur Sky ay isang solo album ng Amerikanong jazz trumpeter na si Wadada Leo Smith na inilabas noong 2001 at naitala sa Tzadik Records.,1
15198,"Si Vaman Malhar Joshi ay hindi dapat malito sa manunulat na si Waman Gopal Joshi , sila ay mga kontemporaryo.",Hindi dapat ikalito si Vaman Malhar Joshi sa manunulat na si Waman Gopal Joshi . Sila ay mga kontemporaryo.,1
24124,"Ang Olivella kifos ay isang species ng dwarf - sea snahol, maliit na gastropod mollusk sa pamilyang Olivellidae, ang mga olibo ng hukbong-dagat.","Ang Olivella kifos ay isang species ng dwarf sea snahol, maliit na gastropod mollusk sa pamilya Olivellidae, ang mga olibong dagat.",1
3684,Ang pangalawang kuta ay itinayo sa bato ng anak ni Alexander na si Dmitry Alexandrovich noong 1280.,Ang pangalawang kuta ay itinayo sa bato noong 1280 ng anak ni Alexander na si Dmitry Alexandrovich.,1
20254,"Pagkatapos ng apat na taon ito inilipat sa bahay ni Jacopo Sandri, na kung saan ay may mas maraming espasyo, at sa 1705 inilipat muli sa palazzo ng Conte Luigi Ferdinando Marsigli.","Pagkatapos ng apat na taon, ito inilipat sa Jacopo Sandris House, na kung saan ay may higit pang espasyo, at inilipat pabalik sa Palazzo ng Conte Luigi Ferdinando Marsigli sa 1705.",1
6307,"Sa mga 18 estado na ito, apat sa kanila ang nakalista sa IN , PA , OH at MD '' G. villosa '' bilang endangered species .","Sa mga 18 estado na ito, apat sa kanila ang nakalista sa IN , MD , OH at PA '' G. villosa '' bilang endangered species .",1
17259,"Si Pohl-Stroher ay ipinanganak noong 18 Enero 1919 sa Wurzen sa Saxony, Vogtland at lumaki sa Rothenkirchen sa Silangang Alemanya.","Si Pohl-Stroher ay ipinanganak noong 18 Enero 1919 sa Wurzen sa Saxony, Vogtland at lumaki sa Rothenkirchen, Silangang Alemanya.",1
9906,Si Clara Louise Bell (1886 - 1978) (kilala bilang Clara Louise Janowsky) ay isang Amerikanong pintor ng miniature.,Si Clara Louise Bell (1886 - 1978) (kilala rin bilang Clara Louise Janowsky) ay isang Amerikanong pintor ng miniature.,1
4789,Matatagpuan ito sa Guntur Mandal ng Mangalagiri Revenue Division.,Matatagpuan ito sa Guntur mandal ng dibisyon ng kita ng Mangalagiri.,1
4501,Ang Navarro ay isang partido sa hilagang-silangan ng lalawigan ng Buenos Aires sa Argentina.,Ang Navarro ay isang partido sa hilagang-silangan ng lalawigan ng Buenos Aires sa Argentina.,1
39805,Ang Shivachevo ay isang maliit na bayan sa Lalawigan ng Sliven na matatagpuan sa katimugang dalisdis ng Bulubunduking Balkan sa gitnang silangang Bulgaria.,"Ang Shivachevo ay isang maliit na bayan sa lalawigan ng Sliven, sa katimugang dalisdis ng Bulubunduking Balkan sa Gitnang Silangang Bulgaria.",1
25575,"Si Skapetis ay nagkaroon ng mga pagsubok sa ilang mga club kabilang ang Derby County , Cardiff City at Sheffield United huli sa 2016 .","Huli sa 2016, ang Skapetis ay nagkaroon ng mga pagtatangka sa ilang mga club, kabilang ang Derby County, Cardiff City, at Sheffield United.",1
10867,"Noong Mayo 6, 2016 inihayag na pumirma si Palafox sa New York Cosmos B ng National Premier Soccer League.","Noong 6 Mayo 2016, inihayag na nilagdaan ni Palafox ang National Premier Soccer League pagkatapos ng New York Cosmos B.",1
32453,Ang pagpapakilala na ito sa paglalakbay ay nagsimula ng isang panghabambuhay na hilig na humantong sa kanya upang mag-aral sa mga liblib na lugar ng Alaska at British Columbia.,Ang pagpapakilala na ito sa paglalakbay ay nagsimula sa isang panghabambuhay na simbuyo ng damdamin na humantong sa kanya upang mag-aral sa mga liblib na lugar ng Alaska at British Columbia.,1
33849,"Sa ilalim ng kanyang direksyon, ang koro ay nagbigay din ng mga paglilibot sa konsiyerto sa Australia (1987), Israel (1988) at Estonia (1989, 1990).","Ang koro ay nagbigay din ng mga paglilibot sa konsiyerto sa Australia (1987), Israel (1988), at Estonia (1989, 1990) sa ilalim ng kanyang pamumuno.",1
3729,"Ang aklat na ito ay isinulat ni Arthur Laurents, na may musika ni Leonard Bernstein, teksto ni Stephen Sondheim at koreograpia ni Jerome Robbins.","Ang aklat ay isinulat ni Arthur Laurents, na may musika ni Leonard Bernstein, lyrics ni Stephen Sondheim, at koreograpiya ni Jerome Robbins.",1
27826,"Noong Marso 2008, lumahok si Sophina sa Heart of a Champion Invitational bilang isang Level 10 kung saan nanalo siya ng all-around title.","Noong Marso 2008, lumahok si Sophina sa puso ng isang Champion Invitational bilang Level 10, kung saan nanalo siya ng kabuuang titulo.",1
23471,"Ang Eurosta ay isang species ng pamilyang Tephritidae, na kilala sa Europa bilang mga langaw ng prutas at sa Hilagang Amerika bilang mga langaw ng pakpak.","Ang Eurosta ay isang genus ng pamilyang Tephritidae, na kilala bilang mga langaw ng prutas sa Europa at mga langaw ng pakpak ng larawan sa Hilagang Amerika.",1
9789,"Ang Twin Falls High School ay isang pampublikong sekundaryong paaralan sa Twin Falls, Idaho, isa sa dalawang tradisyunal na mataas na paaralan na pinamamahalaan ng Twin Falls School District.","Ang Twin Falls High School ay isang pampublikong sekundaryong paaralan sa Twin Falls, Idaho, isa sa dalawang tradisyunal na mataas na paaralan na pinamamahalaan ng Distrito ng Paaralan ng Twin Falls.",1
3366,"Ang pag-crash ng Aerosucre Flight 4544 ay ang pangalawang insidente ng aviation na kinasasangkutan ng Aerosucre, ang una ay ang pag-crash ng isa pang Boeing 727 noong Nobyembre 18, 2006.","Ang pag-crash ng Aerosucre Flight 4544 ay ang pangalawang insidente ng paglipad na kinasasangkutan ng Aerosucre, ang una ay ang pag-crash ng isa pang Boeing 727 noong Nobyembre 18, 2006.",1
16531,"Ang eksenang ito ay muling isinulat, bagaman ang pambungad na pagbigkas nito sa cut form ay naroroon sa unang produksyon.","Ang eksenang ito ay muling isinulat, bagaman ang pambungad na pagbigkas nito ay naroroon sa cut form sa unang produksyon.",1
24249,"Ang mga unang naninirahan ay sina Dr. Henry Clay Fish, Richard Dobbs at James G. Christian, lahat ay nagmula sa Missouri patungong Illinois.","Ang mga unang naninirahan ay sina Dr. Henry Clay Fish, Richard P. Dobbs at James G. Christian, na lahat ay dumating sa Illinois mula sa Missouri.",1
36471,"Kasunod ng pagkamatay ng kanyang ama, si Haring George, siya ay nahalal na Hari noong ika-4 ng Marso 1827 sa presensya ni James Holman.","Pagkatapos ng kamatayan ng kanyang ama, si Haring George, siya ay nahalal na hari sa presensya ni James Holman noong 4 Marso 1827.",1
18236,"Ang bay ay nakasentro ( British mapping 1968 , Bulgarian mapping sa 1993 at detalyadong Spanish mapping sa 2005 at 2009 ) .","Ang bay ay nakasentro sa ( British mapping sa 1968 , Bulgarian mapping sa 1993 , at detalyadong Spanish mapping sa 2005 at 2009 ) .",1
213,"Tinalo ni Alycia Moulton si Billie Jean King sa 6 -- 0 , 7 -- 5 .","Tinalo ni Alycia Moulton si Billie Jean King 6 -- 0 , 7 -- 5 .",1
47702,Ito ay isang limitadong release - lamang 300 pulang vinyl at 200 itim na vinyl kopya ay inilabas.,Ito ay isang limitadong release - lamang 300 pulang vinyl at 200 itim na vinyl kopya ay inisyu.,1
4760,Si John Ikin (ipinanganak 1957 sa Lower Hutt) ay isang taga-disenyo ng kasangkapan mula sa New Zealand.,Si Humphrey John Ikin (ipinanganak 1957 sa Lower Hutt) ay isang taga-disenyo ng muwebles sa New Zealand.,1
4778,"Bilang karagdagan sa artipisyal na pagpapabinhi sa pamamagitan ng mga tupa, ang natural na pagpapabinhi at paglilipat ng embryo ay ginamit sa mga programa sa pag-aanak ng tupa sa loob ng maraming taon sa Australia at New Zealand.","Bilang karagdagan sa artipisyal na pagpapabinhi sa pamamagitan ng mga tupa, ang natural na pagpapabinhi at paglilipat ng embryo sa mga programa sa pagsasaka ng tupa ay ginagamit sa loob ng maraming taon sa Australia at New Zealand.",1
42437,"Ang kanta ay orihinal na ginawa ni Johnny J at nagtatampok ng Hurt-M-Badd , Big Syke , Mopreme Shakur , Yaki Kadafi at E.D.I.","Ang kanta ay orihinal na ginawa ni Johnny J at nagtatampok ng Hurt-M-Badd , Big Syke , Mopreme Shakur , Yaki Kadafi's E.D.I .",1
43324,Ang vesicular monoamine transporter (VMAT) ay isang protina ng transportasyon na isinama sa lamad ng synaptic vesicles ng presynaptic neurons.,Ang Vesicular Monoamine Transporter (VMAT) ay isang protina ng transportasyon na isinama sa lamad ng synaptic vesicles ng presynaptic neurons.,1
25628,"Sa maraming mga problema, ito ay mas maginhawa upang gumana sa D at ang kabuuang singil kaysa sa E at ang libreng singil.","Sa kaso ng maraming mga problema, ito ay mas maginhawa upang gumana sa D at kabuuang mga bayarin kaysa sa E at ang libreng singil.",1
49182,"Ng Scotland, ang kanyang ama ay naging isang panday at isang imbentor, at nagtrabaho sa bakal na lubid sa California.",Ang kanyang ama ay isang panday at imbentor at nagtrabaho sa isang lubid na bakal sa California.,1
9433,"Kabilang sa mga pinuno ng istatistika ng koponan sina Kyle Boller , na may 1,741 passing yards , Charon Arnold na may 688 Rushing Yards , at Terrell Williams na may 606 reception - Yards .","Kabilang sa mga nangunguna sa istatistika ng koponan sina Kyle Boller na may 1,741 passing yards , Charon Arnold na may 688 rushing yards at Terrell Williams na may 606 receiving yards .",1
10555,"Gayunpaman, ang pamamaraan ni Szabo ng proteksyon ng dobleng paggastos ay madaling kapitan ng mga pag-atake ng Sybil.","Ang pamamaraan ng dobleng proteksyon ni Szabo, gayunpaman, ay madaling kapitan ng mga pag-atake ng Sybil.",1
6719,"Si Vidyanandana, si Shri Suryavarmadeva, o Cham, ay isang prinsipe ng Suryavarman sa Cambodia, na noong 1182 ay nagpabagsak sa isang pag-aalsa na sumiklab sa Malyang laban kay Jayavarman VII.","Si Vidyanandana, Shri Suryavarmadeva, o Cham, ay isang prinsipe ng Suryavarman sa Cambodia, na sumira sa isang pag-aalsa noong 1182 na sumiklab sa Malyang laban kay Jayavarman VII.",1
34689,"Noong Hunyo 30, 2016 , sumang-ayon si Infante sa isang minor league deal sa Braves . Pinalaya siya ng Atlanta Braves noong Agosto 16, 2016.","Noong 30 Hunyo 2016, sumang-ayon si Infante sa isang Minor League Deal sa Braves at pinalaya ng Atlanta Braves noong Agosto 16, 2016.",1
5644,"Kabilang sa mga kalapit na komunidad ang Libertyville, Mundelein, Round Lake Park, Hainesville, Round Lake Beach, Lindenhurst, Third Lake, Gages Lake at Wildwood.","Kabilang sa mga kalapit na komunidad ang Libertyville, Mundelein, Round Lake Park, Hainesville, Round Lake Beach, Lindenhurst, Third Lake, Gages Lake at Wildwood.",1
47225,"Noong 2015, ang mga halalan ng munisipalidad para sa Kongreso ng Munisipalidad ng Serampore ay nanalo ng 22 upuan, CPI (M) 4 na upuan, Trinamool - Kongreso 1 upuan at Independent 2 upuan.","Sa 2015, ang mga halalan ng munisipyo para sa Kongreso ng Munisipalidad ng Serampore ay nanalo ng 22 upuan, CPI ( M ) 4 na upuan, Trinamool Congress 1 upuan at Independents 2 upuan.",1
33813,"Unterberger komento sa recording : '' Ang delicacy ng pagpapatupad ay napakahusay, ang malibog na mga imahe ay mas nasasalat , ang pakiramdam ng pagnanais at katuparan malinaw.","Unterberger komento sa recording : '' Ang delicacy ng pagpapatupad ay napakahusay , ang malibog imahe mas nasasalat , ang pakiramdam ng pagnanais at katuparan malinaw . ''",1
47662,"Ito ang kanyang ikasampung studio recording mula noong '' I Wan na Love Somebody '' at ang unang inilabas na studio album bago stroke noong Enero 10, 2006.","Ito ang kanyang ikasampung pagrekord sa studio mula noong '' I Wan na Love Somebody '' at ang unang inilabas na studio album bago ang kanyang stroke noong Enero 10, 2006.",1
3518,"Itinatag ng Imagica at Robot Communications ang Imagica Robot Holdings Inc., noong Abril 1, 2004, at ang Imagica ay naging bahagi ng kumpanyang ito.","Noong 1 Abril 2004, itinatag ng Imagica at Robot Communications ang Imagica Robot Holdings Inc., at ang Imagica ay naging bahagi ng kumpanyang ito.",1
32534,Si Faiyaz Ali Khan ay nasa Sir Muhammad Faiz Ali Khan noong 1851.,Si Faiyaz Ali Khan ay kay Sir Muhammad Faiz Ali Khan noong 1851.,1
3457,"Si Caroline Smith ay ikinasal kay John Peter DeWint, apo ni John Adams noong Setyembre 1814.","Noong Setyembre 11, 1814 pinakasalan ni Caroline Smith si John Peter DeWint, apo ni John Adams.",1
26053,Pinalaya ng kumander ni Alivardi na si Syed Ahmed si Mir Jafar at ang kanyang pamilya.,"Si Syed Ahmed, kumander ng Alivardi, ay pinalaya si Mir Jafar at ang kanyang pamilya.",1
1699,"Ang mga loyalista ay nagkampo sa kanlurang bahagi ng Ilog Catawba, habang ang hukbo ni Heneral Charles Cornwalli ay nagkampo sa silangang bahagi.",Ang mga Loyalista ay nagkampo sa kanlurang bahagi ng Ilog Catawba habang ang hukbo ni Heneral Charles Cornwalli ay nagkampo sa silangang bahagi.,1
5736,Ito ang nag-apoy sa una sa apat na digmaan na dapat niyang pangunahan laban sa Carthage.,Ito ignited ang una sa apat na digmaan siya ay upang humantong laban sa Carthage.,1
25213,Ang 2015 season -- 16 rain or gloss Elasto painter ay ang ikasampung season ng prangkisa sa PBA ( Philippine Basketball Association ) .,Ang 2015 -- 16 Rain or Shine Elasto Painters season ay ang ikasampung season ng prangkisa sa PBA ( Philippine Basketball Association ).,1
33707,Ang Kuala Lumpur ay napili bilang terminus ng Singapore ng Jurong East - Singapore High Speed Rail noong 5 Mayo 2015.,"Noong Mayo 5, 2015, ang Kuala Lumpur ay nahalal bilang dulo ng Jurong East - Singapore High Speed Rail track sa Singapore.",1
46822,"Si Giuseppe Avati, mas kilala bilang Pupi Avati (ipinanganak 3 Nobyembre 1938), ay isang Italyanong direktor ng pelikula, prodyuser, at manunulat ng senaryo.","Si Giuseppe Avati, na mas kilala bilang Pupi Avati (Nobyembre 3, 1938), ay isang Italyanong direktor ng pelikula, prodyuser at manunulat ng senaryo.",1
5364,Ang manuskrito ay idinagdag sa listahan ng mga manuskrito ng Bagong Tipan nina Scrivener ( 616 ) at Gregory ( 902 ) .,Ang manuskrito ay idinagdag sa talaan ng mga manuskrito ng Bagong Tipan nina Scrivener ( 616 ) at Gregory ( 902 ) .,1
38539,Ang serye ay isinulat ni Ed Brubaker ni Butch Guice at inilarawan ni Bryan Hitch.,"Ang serye ay inked sa pamamagitan ng Ed Brubaker, na isinulat ni Butch Guice, at isinalarawan sa pamamagitan ng Bryan Hitch.",1
18275,"Ang Bill & Cathy Stoller Center ay tahanan sa lahat ng mga koponan ng atletiko ng unibersidad, intercollegiate athletic office at ang Kagawaran ng Exercise Science.","Ang Bill 's Cathy Stoller Center ay tahanan sa lahat ng mga koponan ng athletics ng Unibersidad, ang Intercollegiate Athletic Offices at ang Kagawaran ng Exercise Science.",1
23628,Ang makata ng Cornish ay isang kamag-aral ni Robert Stephen Hawker; kalaunan literary mga kaibigan isama Tennyson at Charles Dickens.,"Ang makata ng Cornish ay isang kaeskwela ni Robert Stephen Hawker, kalaunan ay kinabibilangan ng mga kaibigan sa panitikan sina Tennyson at Charles Dickens.",1
4405,"Si Charles William Dickey, 1940, at Charles Henry Dickey, ay mga magulang ni Anne Alexander, arkitekto noong 1902.","Si Charles William Dickey, 1940, at Charles Henry Dickey, 1902 ay mga magulang ng arkitekto na si Anne Alexander.",1
24844,"Gayunman, sa sandaling siya escapes, ang mga Katutubong Amerikano atake Silent Creek at Jamie dumating.","Gayunman, sa sandaling siya escapes, ang mga katutubong Amerikano atake Silent Creek at Jamie.",1
46360,"Ang Abel - Sum nito ay ang hangganan, habang ang '' x '' 1 ay lumalapit sa punsiyon.",Ang Abel sum nito ay ang limitasyon habang ang '' x '' ay papalapit sa 1 ng punsiyon,1
5183,"Ang paligsahan ay naka-host muli sa 2006 sa San Francisco, kung saan ito ay ipinagpatuloy para sa dalawang taon.","Ang paligsahan ay naka-host muli sa San Francisco noong 2006, kung saan ito ay nagpatuloy sa loob ng dalawang taon.",1
49327,Kalaunan ay nagsilbi siya bilang direktor ng Kagawaran ng Kita ng Illinois at bilang Pangkalahatang Tagapamahala ng istasyon ng radyo ng WGRT (WJPC din) sa Chicago.,Kalaunan ay nagsilbi si Jones bilang direktor ng Kagawaran ng Kita ng Illinois at bilang pangkalahatang tagapamahala ng istasyon ng radyo na WGRT (WJPC din) sa Chicago.,1
1033,Pareho silang naglayag mula Quebec patungong London.,"Mula sa Quebec, parehong naglayag patungong London.",1
17029,"Nagrekord din siya ng mga duet kasama sina Daniel Santos, Olimpo Cárdenas at Alci Acosta.","Nagrekord din siya ng mga duet kasama sina Daniel Santos, Olimpo Cárdenas, at Alci Acosta.",1
24380,"Sa Laurens, New York, ang Otego Creek ay dumadaloy sa Wharton Creek.","Ang Otego Creek ay dumadaloy sa Wharton Creek sa Laurens, New York.",1
5366,"Noong Abril 1916, isang malaking bilang ng mga tropang Serbyo ang dinala sa mga barkong pandagat ng Britanya at Pransya mula sa Greece patungong mainland Corfu.","Noong Abril 1916, isang malaking bilang ng mga tropang Serbian ang dinala mula sa Greece patungong mainland Corfu sa mga barkong dagat ng Britanya at Pransya.",1
40471,"Ang timog baybayin ng isla ay matatagpuan din sa hilagang bahagi ng malaking golpo, ang bay ng Mecklenburg, kung saan pumapasok ang Wismar bay.","Ang timog baybayin ng isla ay nasa hilagang bahagi din ng malaking golpo na kilala bilang Bay of Mecklenburg, kung saan pumapasok ang Wismar Bay.",1
20830,"Ang nakaupong demokratiko, si David Walters, ay nanalo ng muling halalan sa Republikano na si Jim Inhofe, ang dating gobernador, para sa isang pangalawang termino.","Ang nakaupong Democrat na si David Walters ay nanalo ng muling halalan sa ikalawang termino laban sa Republican na si Jim Inhofe, ang dating Gobernador.",1
2546,"Noong 1966, sinimulan niya ang kanyang sariling gallery sa Cork Street sa London, si Leslie Waddington ay may suporta ni Alex Bernstein, isang miyembro ng dinastiyang media na Granada.","Noong 1966, sinimulan niya ang kanyang sariling gallery sa Cork Street ng London, si Leslie Waddington ay may suporta ni Alex Bernstein, isang miyembro ng dinastiyang media ng Granada.",1
29386,"Alla Petrovna Tsuper (ipinanganak Abril 16, 1979) ay isang Ukrainian cross-country skier (hanggang 2000) at isang Belarusian (mula noong 2000).",Si Alla Petrovna Tsuper (ipinanganak noong 16 Abril 1979) ay isang Ukrainian (hanggang 2000) at Belarusian (mula noong 2000) aerial skier.,1
1662,"Mayroong tungkol sa 2,000 mga isla sa kahabaan ng baybayin, halos tatlong-kapat ng kung saan ay walang tirahan.","Sa kahabaan ng baybayin mayroong halos 2,000 mga isla, tungkol sa tatlong-kapat ng kung saan ay walang tirahan.",1
34718,Ang 187 km ang haba ng segment mula Kaduna hanggang Abuja ay ang unang itinayo.,Ang 187 km segment mula sa Kaduna hanggang Abuja ay ang unang itinayo.,1
45278,Ang Italyanong simbahan ng San Giovanni Bosco ay ipinangalan kay San Juan Bosco.,Ang Italyanong simbahan ng San Giovanni Bosco ay ipinangalan kay San Juan Bosco.,1
27584,Ang pahayagan ng campus '' Ang Oklahoma Daily '' ay ginawa araw-araw sa panahon ng taglagas at tagsibol semestre at lingguhan sa panahon ng tag-init semestre.,"Ang pahayagan sa campus, '' Ang Oklahoma Daily '', ay ginawa araw-araw sa panahon ng taglagas at tagsibol semestre at lingguhan sa panahon ng tag-init semestre.",1
254,"Halimbawa, ang sumusunod na dalawang kahulugan ay ligtas para sa isang katumbas na dibisyon para sa mga halaga sa marahil - monad.","Halimbawa, ang parehong sumusunod na mga kahulugan para sa katumbas na dibisyon para sa mga halaga sa Siguro monad ay ligtas .",1
23366,Ang kanta ay isinulat ni George Harrison at inspirasyon ng kagustuhan ng kanyang kaibigan na si Eric Clapton para sa tsokolate.,Ang kanta ay isinulat ni George Harrison at inspirasyon ng pagkahilig ng kanyang kaibigan na si Eric Clapton para sa tsokolate.,1
16298,Isang pulutong ng mga problema mamaya sanhi Marwan at ang ilan sa mga tagasuporta ni Ali na mamaya ay naging Khawarij.,Si Marwan at ang ilan sa mga tagasuporta ni Ali na kalaunan ay naging Khawarij ay nagdulot ng maraming problema.,1
45620,"Tinawag niya itong '' isang karangalan '' at '' flattering , '' at idinagdag , '' Ito ay bago para sa ating lipunan , pati na rin .","Tinawag niya ang '' isang karangalan '' at '' flattering '' , at idinagdag : '' Ito ay bago para sa ating lipunan pati na rin.",1
13130,"James ang Fat ay hindi kailanman bumalik sa kanyang katutubong Scotland, siya ay nanatili sa pagpapatapon hanggang sa kanyang kamatayan sa Ireland, ang kanyang balo ina at kapatid na babae ay nanatili sa Scotland.",Si James the Fat ay hindi na babalik sa kanyang katutubong Scotland. Nanatili siyang isang destiyero sa Ireland hanggang sa kanyang kamatayan. Ang kanyang balo na ina at kapatid na babae ay nanatili sa Scotland.,1
2617,"Ang mga antas ng spectral light na maaaring magamit ng mga halaman para sa potosintesis ay katulad, ngunit hindi kapareho ng kung ano ang sinusukat sa pamamagitan ng mga lumens.","Ang mga antas ng spectral ng liwanag na maaaring magamit ng mga halaman para sa potosintesis ay katulad ng , ngunit hindi kapareho ng kung ano ang sinusukat sa pamamagitan ng lumens.",1
9216,Pinagsasama niya ang kanyang mga pangako bilang isang propesyonal na manlalaro ng rugby sa isang full-time na pag-aaral sa University of Birmingham.,Pinagsasama niya ang kanyang mga pangako bilang isang propesyonal na manlalaro ng rugby na may full-time na degree sa University of Birmingham,1
109,"Inilabas ito noong Disyembre 22, 2011 at inihayag noong Pebrero 2012.","Ito ay inilathala noong Disyembre 22, 2011 at inihayag noong Pebrero 2012.",1
4749,"Ang pinakamaliit na bilang, na maaaring kinakatawan bilang isang kabuuan ng apat na magkakaibang potences sa dalawang positibo at ikapitong paraan, ay 2056364173794800.",Ang pinakamaliit na bilang na maaaring kinakatawan sa dalawang positibo at ikapitong paraan bilang isang kabuuan ng apat na magkakaibang kapangyarihan ay 2056364173794800.,1
5643,"Kuroń, Modzelewski at Michnik ay naaresto muli, at ang karamihan ng mga miyembro ng '' Komandosi '' ay nakakulong.","Kuroń, Modzelewski at Michnik ay ikinulong muli at ang karamihan ng mga miyembro ng '' Komandosi '' ay nakakulong.",1
34673,Si Kristoffer ay may walong kilalang anak kasama si Karen :,"Kasama si Karen, si Kristoffer ay may walong anak.",1
11823,"Si Roy Roy Bargy ay nasa piano '' One '' , at sina Green at Ramona ay tumugtog ng iba pang dalawang piano.","Si Roy Bargy ay nasa piano '' isa , '' at sina Green at Ramona ay tumugtog ng iba pang dalawang piano.",1
34884,"Isang linggo pagkatapos ng kapanganakan ni Alex, dumating si Benjamin Linus (Michael Emerson) at kinuha si Alex mula kay Rousseau.",Isang linggo pagkatapos Alex 'apos ; kapanganakan ay dumating Benjamin Linus ( Michael Emerson ) at kinuha Alex mula sa Rousseau .,1
23172,Iniulat ng kanyang salaysay ng saksi na sinakop lamang ng mga Afghan ang lugar at tumakas sa Hari Singh Nalwa nang walang labanan mula sa Peshawar.,Iniulat ng kanyang salaysay ng saksi na sinakop lamang ng mga Afghan ang lugar at si Hari Singh Nalwa ay tumakas sa Peshawar nang walang labanan.,1
10340,Ito ay isang Zapotec at makasaysayang tradisyonal na nayon.,Ito ay isang Zapotec at isang makasaysayang tradisyonal na nayon.,1
26207,"Ang US 9 ay humahantong sa Cape May - Lewes Ferry, na tumatawid sa Delaware Bay sa Lewes, Delaware.","Ang US 9 ay humahantong sa Cape May - Lewes Ferry, na patungo sa Delaware Bay patungong Lewes, Delaware.",1
17768,Natagpuan ito ni Alpheus Spring Packard noong 1874 at inilarawan sa Hilagang Amerika.,Natagpuan ito ni Alpheus Spring Packard noong 1874 at inilarawan sa Hilagang Amerika.,1
6321,"Kung mayroong ilang mga kategorya ng gramatika sa isang pangungusap, tanging ang una ay nagsusuot ng maramihang marker.","Kung sa isang pangungusap mayroong ilang mga kategorya ng gramatika , tanging ang una ay nagtataglay ng maramihang marker . Ex . :",1
3685,"Bilang karagdagan, may mga katutubong diyalekto na sinasalita ng maraming iba pang mga pamayanang Malay, tulad ng Dayak at Iban.","Bukod dito, may mga katutubong diyalekto na sinasalita ng maraming iba pang mga pamayanang Malay, tulad ng Dayak at Iban.",1
13362,"Sa mga ito, 2,088 ( 18.6 % ) nakatira sa mga lugar sa kanayunan, at 9,112 ( 81.4 % ) ay nakatira sa mga lunsod na lugar.","Sa mga ito, 2,088 ( 18.6 % ) ang nakatira sa mga rural na lugar at 9,112 ( 81.4 % ) sa mga lunsod na lugar.",1
25831,Ang mga Allied hardies ay nakakita ng serbisyo sa panig ng Rhodesian sa panahon ng pagbubukas ng mga tren ng East African Theatre ng Ikalawang Digmaang Pandaigdig.,Ang Allied Hardy ay nakakita ng serbisyo sa panig ng Rhodesian sa panahon ng pambungad na paggalaw ng teatro ng Silangang Aprika ng Ikalawang Digmaang Pandaigdig.,1
28841,"Dating lisensyado sa North Myrtle Beach, South Carolina, USA, ang istasyon ay pag-aari ng Lungsod ng North Myrtle Beach.","Ang istasyon, na dating lisensyado sa North Myrtle Beach, South Carolina, USA, ay pag-aari ng Lungsod ng North Myrtle Beach.",1
2941,Ang Girl Scouting sa USA ay pinangangasiwaan ng United States Virgin Islands Girl Scouts Overseas - U.S.,Ang Girl Scouting sa United States Virgin Islands ay isinasagawa ng U.S. Girl Scouts Overseas -- USA .,0
37364,Ang mga hiwalay na listahan ay ibinigay para sa 61 nakalistang mga ari-arian at makasaysayang distrito ng Evanston at ang higit sa 350 nakalistang mga ari-arian at distrito sa Chicago.,Ang mga hiwalay na listahan ay ibinigay para sa 61 nakalistang mga ari-arian at makasaysayang distrito sa Chicago at higit sa 350 nakalistang mga ari-arian at distrito sa Evanston.,0
22510,Tinutukoy ng Irfon ang hilagang hangganan ng lugar ng Mynydd Epynt sa pagitan ng Llanwrtyd Wells at Builth Wells.,Tinukoy ni Irfon ang hilagang hangganan ng lugar ng Builth Wells sa pagitan ng Llanwrtyd Wells at Mynydd Epynt.,0
20353,"Sa Kyle 'apos ; s katawan, Parallax Hal Jordan, Guy Gardner, at John Stewart nadakip at dinala ang mga ito sa Qward.","Nakuha ni Parallax sina John Stewart, Guy Gardner, at Hal Jordan sa katawan ni Kyle, na nagdadala sa kanila sa Qward.",0
4740,Siya ay isinulat nina Static Major at Timothy Mosley at ginawa ng Timbaland.,"Ito ay isinulat ni Timbaland, at ginawa nina Static Major at Timothy Mosley.",0
