id,premise,choice1,choice2,question,label,mirrored
1350,Bagong mga bansa ang natuklasan.,Ang langis ay natapon sa karagatan.,Ang mga bangka ay naglalayag sa karagatan.,cause,2,1
1388,Nabali ang braso ng bata.,Tiningnan ng bata ang kaniyang kuya.,Nakipagbuno ang bata sa kaniyang kuya.,cause,2,1
460,Natalo ang lalaki sa kompetisyon.,Ang kompetisyon ay nasabotahe.,Pinangambahan niya ang kaniyang mga kakompetensiya.,cause,1,0
1105,Naipasa ko ang panayam sa trabaho.,Inasahan ko ang mga tanong ng tagapanayam.,Ang tagapanayam ay nagbangon ng mahihirap na tanong.,cause,1,1
364,Ang computer ay bumagsak.,Nag - download ako ng virus.,Sinuhayan ko ang aking mga files.,cause,1,0
1129,Ang biyahe ay isang masayang panahon.,Ang tsuper ay nagsalita sa buong paraan.,Ang tsuper ay gumawa ng maling pagliko.,cause,1,1
387,Inimpake ko ang aking mga gamit.,Naghahanap ako ng bagong apartment.,Ako'y umaalis ng aking apartment.,cause,2,0
1262,Ipinagkait ng lalaki ang personal na impormasyon sa therapist.,Nagtiwala siya sa therapist.,Hindi siya sang - ayon sa terapis.,cause,2,1
11,Inayos ng babae ang kaniyang gripo.,Ang gripo ay tumatagas.,Ang gripo ay pinatay.,cause,1,0
1050,Nabangga ng mga bata ang kanilang mga ulo sa kisame.,Sila'y tumalon sa kama.,Nag-away sila sa unan.,cause,1,1
36,Agad na lumukso sa kama ang lalaki.,Gusto niyang ipaplantsa ang kanyang pantalon bago magtrabaho.,Gusto niyang isara ang alarm clock.,cause,2,0
282,Ang host ng palabas na trivia ay nanawagan sa kalahok para sa isang sagot.,Ang kalahok ang nagpatunog sa buzzer.,Ang kalahok ay nangunguna.,cause,1,0
237,Binuwag ng lalaki ang kaniyang daliri sa paa.,Nabutasan niya ang kaniyang puwitan.,Naghulog siya ng martilyo sa kaniyang paa.,cause,2,0
352,Ang parokyano ay pumasok sa boutique.,Ang displey sa bintana ay nakatawag ng kaniyang pansin.,Iniwan niya ang kaniyang pitaka sa bahay.,cause,1,0
1206,Ang kompanya ay nakapagbenta ng mas maraming produkto.,Ang mga produkto nito ay nakatanggap ng positibong mga review ng mamimili.,Ang ilan sa mga produkto nito ay may depektong ginawa.,cause,1,1
316,Ang batang babae ay tumitig sa kaniyang sarili sa salamin.,Siya ay nakaramdam ng sarili-malay.,Nakulong ang salamin.,cause,1,0
85,Mabagal ang serbisyo sa restawran.,Punung - puno ang restawran.,Maraming bakanteng mesa.,cause,1,0
1155,Ang babae ay naglalayo ng diploma.,Nagpatala siya sa kolehiyo.,Nagtapos siya ng kolehiyo.,cause,1,1
378,Nakoma ang pasyente.,Nagkaroon siya ng pinsala sa utak.,Dumanas siya ng trauma sa emosyon.,cause,1,0
1298,Hindi ino - set ng gumawa ang iskrin sa laptop pagkatapos na ito'y maging itim.,Ang warranty ng laptop ay natapos na.,Namatay ang batirya ng laptop.,cause,1,1
396,Ang nag - iiski ay nadulas sa dalisdis.,Siya'y naghulog ng mga pole ng kaniyang iski.,Nagkaroon siya ng isang piraso ng yelo.,cause,2,0
1069,Napakapopular ng tindahan.,Ang tindahan ay nire - repair.,Ang may - ari ay tumutulong sa mga parokyano.,cause,2,1
1145,Nagwagi ang hukbo sa labanan.,Nahigitan pa ang mga ito.,Nilusob nila ang lunsod.,cause,2,1
172,Nahuli ng guro ang estudyante na ngumunguya ng chewing gum.,Itinapon ng estudyante ang gilagid.,Ang gilagid ay kumapit sa sapatos ng estudyante.,effect,1,0
1494,Ang babae ay naging senile.,Sinundan siya ng mga litratista.,Iniwasan siya ng kaniyang pamilya.,effect,2,1
1261,Hinila ng opisyal ng pulisya ang kilalang tao sa galanggalangan.,Inalok ng celebrity ang opisyal ng suhol.,Ang sikat na mga tao ay nagdemanda sa opisyal ng pulisya.,effect,2,1
115,Pinawalang - bisa ng tagapagsalita ang kaniyang katunggali sa debate.,Binabati ng tagapagsalita ang kaniyang kalaban.,Napanalunan ng tagapagsalita ang debate.,effect,2,0
1296,Isang grupo ng mga tin - edyer ang tumulong sa pag - oorganisa ng partido.,Itinapon sila ng host ng partido.,Pinapasok sila ng punong - abala.,effect,2,1
1286,Ang aking anak na babae ay dumanas ng isang panic attack.,Hinimok ko siyang huminga nang malalim.,Dinala ko siya sa emergency room.,effect,1,1
1063,Ang mga namamangka ay nakahuli ng magandang agos.,Ang kanilang bangka ay tinangay ng agos patungo sa pampang.,Nasagip ang kanilang bangka.,effect,1,1
389,Nais ng batang babae ang pagsang - ayon ng kaniyang magulang.,Siya'y lumayas sa tahanan.,Sinunod niya ang mga tuntunin ng kaniyang magulang.,effect,2,0
1293,Ang mga dokumento ay maluwag.,Pinagsama - sama ko ang mga ito sa papel.,Pinanatili ko sila sa isang ligtas na dako.,effect,1,1
41,Mali ang pagkaunawa ng tenant sa kaniyang apartment.,Binuksan ng may - ari ng lupa ang pinto.,Inayos ng may - ari ng kaniyang bahay ang pinto.,effect,1,0
188,Inupgrade ng babae ang kaniyang computer hardware.,Inalis niya ang lumang mga file sa computer.,Naglagay siya ng bagong software sa computer.,effect,2,0
1328,Kailangang magpatingin sa doktor ang aking kaibigan.,Nagdala ako sa kaniya ng isang kard at mga bulaklak.,Pinaalis ko siya sa ospital.,effect,2,1
1486,Ang babae ay nagtungo sa polling station.,Siya ay bumoto sa halalan.,Natuklasan niya ang kinalabasan ng halalan.,effect,1,1
1103,Sinuntok ng bata ang salansan ng mga bloke.,Ang salansan ay nasa ibabaw ng ulo ng bata.,Ang mga bloke ay nakakalat sa alpombra.,effect,1,1
220,Binigay ng tiktik ang kaniyang badge sa pulis.,Kinumpiska ng opisyal ng pulisya ang badge ng detektib.,Pinapasok ng opisyal ng pulisya ang tiktik sa eksena ng krimen.,effect,2,0
132,Inihagis ng cowgirl ang kanyang lasso patungo sa kabayo.,Sinunggaban ng lasso ang kabayo.,Ang kabayo ay tumatakbo sa kamalig.,effect,1,0
1281,Ang mamimili ay nakakuha ng diskuwento sa halaga ng bagay na iyon.,Ipinasiya niyang bilhin ito.,Sinuri niya ang presyo nito.,effect,1,1
192,Nakalat ang mga kahon ng kawanihan.,Isinara ko ang mga kahon.,Itinapon ko ang di - kinakailangang mga nilalaman.,effect,2,0
1092,Hindi makita ng litratista ang mukha ng bata.,Agad na binago ng litratista ang larawan ng bata.,Agad na binasag ng litratista ang larawan ng bata.,effect,1,1
1020,Narumi ang singsing ng babae.,Bumaba ang singsing sa drenahe.,Pinakinis ng babae ang singsing.,effect,2,1
1488,Ang mag - asawa ay nagkaroon ng malaking pag - aaway.,Matagal - tagal din silang nagkahiwa - hiwalay.,Nagplano sila ng kasal.,effect,1,1
486,Binasa ng babae ang pahayagan.,Siya ay bumoto sa halalan.,Natuklasan niya ang kinalabasan ng halalan.,effect,2,0
1474,Nagkaroon ng malaking baha noong nakaraang taglagas.,Nalaglag ang mga dahon mula sa mga puno.,Inilikas ng mga tao ang kanilang mga tahanan.,effect,2,1
1173,Walang inihain ang punong - abala sa kaniyang mga panauhin.,Nagutom ang kaniyang mga panauhin.,Ang kaniyang mga panauhin ay magiliw.,effect,1,1
1171,Pinakawalan ng motorista ang throttle.,Ang motorsiklo ay huminto.,Ang motorsiklo ay lumipad nang pasulong.,effect,1,1
208,Nagising ang lalaki na may sakit ng ngipin.,Hindi siya nakipag - appointment sa dentista.,Nakipag - appointment siya sa dentista.,effect,2,0
1253,Humampas ang lalaki sa putik.,Binago niya ang kaniyang terno.,Nakuha niya ang kanyang sapatos na makintab.,effect,2,1
1172,Inihagis ng guro ang chewing gum sa estudyante.,Itinapon ng estudyante ang gilagid.,Ang gilagid ay kumapit sa sapatos ng estudyante.,effect,2,1
1075,Mas maaga ang panahon kaysa sa inaakala ko.,Ipinakita ng orasan ang maling oras.,Gumugol ako ng ekstrang panahon upang maghanda.,effect,2,1
113,Tumanggap ako ng isang pakete sa koreo.,Dinala ko ang pakete sa post office.,Ang pakete ang nag - udyok sa akin na mag - usisa.,effect,2,0
141,Hinawakan ko ang pinto para sa babaing pumapasok sa likuran ko.,Pinasalamatan ako ng babae.,Ang pinto ay isinara.,effect,1,0
218,Mali ang sagot ng estudyante sa eksamen.,Ang guro ay nagbawas ng puntos sa grado ng estudyante.,Ang guro ay nagdagdag ng bonus points sa grado ng mag-aaral.,effect,1,0
289,Ang batang lalaki ay nagpinta ng larawan para sa kaniyang ina.,Ipinagbili ng kaniyang ina ang larawan sa isang galerya.,Isinabit ng kaniyang ina ang larawan sa dingding.,effect,2,0
1013,Ang nagyelong lawa ay natutunaw sa tagsibol.,Nagdala ang mga tao ng mga bangka sa lawa.,Ang mga tao ay nag - iskeyting sa lawa.,effect,1,1
410,Malakas uminom ang lalaki sa parti.,Sumasakit ang ulo niya kinabukasan.,Nagkaroon siya ng mabungos na ilong kinabukasan.,effect,1,0
186,Ang doktor na si x-rayed ang braso ng pasyente.,Inilagay niya ang braso ng pasyente sa isang molde.,Natuklasan niya na nabali ang braso ng pasyente.,effect,2,0
1403,Ang babae ay nanalo sa loterya.,Tumanggap siya ng pensiyon.,Binabayaran niya ang kaniyang sangla.,effect,2,1
447,Ang buhok ng babae ay nalaglag sa kaniyang mukha.,Siya'y naglapat ng shampoo sa kaniyang buhok.,Hinila niya ang kaniyang buhok sa pamamagitan ng isang clip.,effect,2,0
127,Ang ilang mga saksi ng krimen ay nagpatotoo laban sa suspek.,Ang suspek ay napawalang - sala.,Ang suspek ay nahatulan.,effect,2,0
1012,Ang may edad nang babae ay tumawag sa telepono.,Ang anak na babae ng babae ay lumapit upang linisin ang kaniyang bahay.,Ang anak na babae ng babae ay lumipat upang alagaan siya.,effect,1,1
355,Napuno ng mabahong amoy ang silid.,Inipit ko ang aking kamay sa aking ilong.,Inilagay ko ang mga guwantes na goma.,effect,1,0
313,Ang babae ay ipinatawag para manungkulan sa hurado.,Nakipag - ugnayan siya sa kaniyang abogado.,Pinawalang - bisa niya ang kaniyang mga pag - aatas.,effect,2,0
1289,Hindi na kailangan ng ina ang larawan ng kaniyang anak.,Ipinagbili ng kaniyang ina ang larawan sa isang galerya.,Isinabit ng kaniyang ina ang larawan sa dingding.,effect,1,1
284,Nais ng babae na maging isang doktor.,Pumunta siya sa ospital.,Nag - aral siya ng medisina.,effect,2,0
1439,Ang nobya ay gumawa ng isang sendlist.,Ang mga panauhin sa kasal ay nagdala ng mga regalo.,Pinaalis niya ang kasal.,effect,1,1
1084,Nagalit ako habang binabasa ko ang aklat.,Kinalas ko ang susunod na pahina.,Buklatin ko ang susunod na pahina.,effect,1,1
221,Nais ng batang babae na paligayahin ang kaniyang ina.,Kumuha ng bulaklak ang batang babae para sa kaniyang ina.,Kinain ng batang babae ang mga biskuwit na hinurno ng kaniyang ina.,effect,1,0
55,Nilagdaan ng lalaki ang dokumento.,Nawala ang transaksiyon.,Ang transaksiyon ay naging opisyal.,effect,2,0
185,Nahiya ang babae sa pilat sa kaniyang mukha.,Itinago niya ang pilat sa pamamagitan ng meykap.,Ipinaliwanag niya ang pilat sa mga estranghero.,effect,1,0
254,Ang ulap ay madilim.,Dinala ko ang aking payong sa trabaho.,Dinala ko sa trabaho ang aking laptop.,effect,1,0
1224,Natuklasan ng taong iyon ang kaniyang kaaway na nakatuklas ng ebidensiya laban sa kaniya.,Iniwasan ng lalaki ang kaniyang kaaway.,Tinakot ng lalaki ang kaniyang kaaway.,effect,1,1
1115,Ang tagapagsalita ay natalo ng kanyang kalabang debate.,Napanalunan ng tagapagsalita ang debate.,Binabati ng tagapagsalita ang kaniyang kalaban.,effect,2,1
1476,Binuksan ko ang pinto ng bagon.,Ang mga bagay na nasa bagon ay nahulog.,Ang mga gulong ng bagon ay umikot sa unahan.,effect,1,1
475,Ang pulitiko ay nahatulan ng pandaraya.,Nangampanya siya para sa re-election.,Siya ay tinanggal sa tungkulin.,effect,2,0
133,Hindi pinansin ng grupo ang faux pas ng babae.,Humingi ng paumanhin ang babae.,Nakahinga nang maluwag ang babae.,effect,2,0
260,Ang aking lola ay namatay.,Muling nagkita ang aking pamilya.,Nagdaraos ng libing ang aking pamilya.,effect,2,0
75,Ang orasan ay hindi na kumikibot.,Gumugol ako ng ekstrang panahon upang maghanda.,Ipinakita ng orasan ang maling oras.,effect,2,0
425,Ipinagtapat ng lalaki ang kaniyang pag - ibig sa babae.,Nainggit sa kaniya ang babae.,Itinakwil siya ng babae.,effect,2,0
1452,Nakatanggap na ako ng isang kopya ng bagong magasin.,Hindi na ako tumanggap ng bagong mga isyu.,Inalis ko ang bagong labas.,effect,2,1
474,Ang mga panahon ay nagbabago mula sa tag - araw tungo sa taglagas.,Nalaglag ang mga dahon mula sa mga puno.,Inilikas ng mga tao ang kanilang mga tahanan.,effect,1,0
1239,Isang tangke ng gasolina ang sumabog sa bulwagan ng paaralan.,Ang prinsipal ay nagbitiw sa mga klase para sa araw na iyon.,Ibinitin ng prinsipal ang mga estudyanteng nasasangkot.,effect,1,1
1238,Ang lalaki ay may patay na budhi.,Inimpluwensiyahan niya ang kaniyang kaibigan.,Inamin niya ang kaniyang kawalang - ingat.,effect,1,1
1153,Nakilala ng mga magulang ang interes ng kanilang anak na babae sa isports.,Pinasigla nila siya na maging artista.,Tinuruan nila siya kung paano magbisikleta.,effect,2,1
258,Ang buton sa aking kamisadentro ay nahulog.,Itinahi ko ang buton.,Itinuon ko ang buton sa likod.,effect,1,0
1113,Nakatanggap ako ng pakete mula sa koreo.,Dinala ko ang pakete sa post office.,Ang pakete ang nag - udyok sa akin na mag - usisa.,effect,1,1
33,Itinuon ng mga pulis ang kanilang mga sandata sa takas.,Ang takas ay nahulog sa lupa.,Binitiwan ng takas ang kaniyang baril.,effect,2,0
110,Nalito ako sa lektyur ng propesor.,Nagtanong ako sa propesor.,Binigyang - pansin ko ang propesor.,effect,1,0
171,Pinilipit ng motorista ang throttle.,Ang motorsiklo ay lumipad nang pasulong.,Ang motorsiklo ay huminto.,effect,1,0
1014,Mahirap ang nagkasala.,Siya'y pinabalik sa bilangguan.,Nagnakaw siya ng pera mula sa isang simbahan.,effect,2,1
1318,Ayaw ng kapatid na lalaki ng babae ang regalo.,Binigay ng kaniyang kapatid na lalaki ang regalo.,Hindi tinanggap ng kaniyang kapatid na lalaki ang regalo.,effect,2,1
1220,Ipinahayag ng tiktik ang kaniyang huwad na badge sa opisyal ng pulisya.,Kinumpiska ng opisyal ng pulisya ang badge ng detektib.,Pinapasok ng opisyal ng pulisya ang tiktik sa eksena ng krimen.,effect,1,1
1447,Sinimulang hugasan ng babae ang kaniyang buhok.,Siya'y naglapat ng shampoo sa kaniyang buhok.,Hinila niya ang kaniyang buhok sa pamamagitan ng isang clip.,effect,1,1
1444,Mahilig magluto ang estudyante.,Dinala niya ang kaniyang pananghalian sa paaralan.,Iniwan niya ang kaniyang atas sa bahay.,effect,1,1
1114,Nakita ng surfer ang alon.,Hinila niya ang kaniyang tabla sa karagatan.,Dinala siya ng alon sa dalampasigan.,effect,1,1
312,Nagkaroon ng impeksiyon ang babae.,Hinugasan niya ang kaniyang mga kamay.,Uminom siya ng mga antibiyotiko.,effect,2,0
1498,Nabangkarote ang eroplano.,Pinawalang - bisa nila ang aking pagtakas.,Inalok nila ako ng kabayaran.,effect,1,1
357,Ang batubalani ay umakit sa papel na lip.,Ang paperclip ay bumaba mula sa batubalani.,Ang paperclip ay kumapit sa batubalani.,effect,2,0
101,Ang guro ay kumuha ng roll.,Nakilala niya ang mga estudyanteng wala roon.,Binigyan niya ang kaniyang mga estudyante ng isang pagsusulit sa pop.,effect,1,0
358,Hinila ng hardinero ang mga panirang - damo.,Ang mga panirang - damo ay nagbunga ng mga binhi.,Ang mga panirang - damo ay nanggaling sa lupa.,effect,2,0
137,Ang skunk ang nag - isprey sa aso.,Ang aso ay naglalabas ng mabahong amoy.,Ang skunk ay gumagala - gala sa kakahuyan.,effect,1,0
1276,Nais ng lalaki na makipagpayapaan sa kaniyang kaaway.,Ipinahayag ng lalaki ang pakikipagpayapaan sa kaniyang kaaway.,Isinaplano ng lalaki ang kaniyang kaaway para sa isang krimen.,effect,1,1
1033,Binomba ng pulis ang takas.,Ang takas ay nahulog sa lupa.,Binitiwan ng takas ang kaniyang baril.,effect,1,1
1039,Ginabayan ng mananahi ang sinulid sa butas ng karayom.,Ang sinulid ay pumasok sa tela.,Ang sinulid na nakabalot sa karayom.,effect,2,1
1260,Dumaan ang aking lola.,Muling nagkita ang aking pamilya.,Nagdaraos ng libing ang aking pamilya.,effect,1,1
1217,Ang kompanya ay naghahanap ng lubhang natatanging talino.,Inilipat nito ang punong - tanggapan nito sa isang lugar sa labas ng lunsod.,Pinalago nito ang mga pagsisikap nito sa pagbebenta ng bagong mga produkto.,effect,1,1
1351,Hinipo ko ang cube ng yelo.,Ang cube ng yelo ay kumapit sa aking mga daliri.,Ang cube ng yelo ay naglaho.,effect,1,1
351,Pinatakbo ko ang cube ng yelo sa ilalim ng mainit na tubig.,Ang cube ng yelo ay naglaho.,Ang cube ng yelo ay kumapit sa aking mga daliri.,effect,1,0
1258,Naputol ang buton sa aking laptop.,Itinahi ko ang buton.,Itinuon ko ang buton sa likod.,effect,2,1
242,Inilagay ko ang mga barya sa washing machine sa laundromat.,Naubusan ako ng detergent sa paglalaba.,Ang makina ay umandar.,effect,2,0
191,Ang babae ay nagkaroon ng relihiyosong pagkagising.,Nagsimula siyang magsimba.,Nagsimula siyang maglakbay sa ibang bansa.,effect,1,0
1221,Nais ng batang babae na paligayahin ang kaniyang ina sa kaniyang pagsisikap.,Kumuha ng bulaklak ang batang babae para sa kaniyang ina.,Kinain ng batang babae ang mga biskuwit na hinurno ng kaniyang ina.,effect,2,1
383,Nais ng lalaki na mag - ipon ng salapi.,Binabawasan niya ang paggawa ng walang - kabuluhang mga pagbili.,Inalis niya ang pera mula sa kaniyang kuwenta sa pag - iimpok.,effect,1,0
1034,Sinabi ng pasyente na namanhid ang kaniyang paa.,Sinubok ng nars ang kaniyang mga reflexes.,Binigyan siya ng nars ng isang IV.,effect,1,1
1225,Nais ng batang babae na umakyat sa ibabaw ng slide.,Siya'y nagpadulas pababa sa padulasan.,Gumapang siya sa padulasan.,effect,2,1
1127,Walang mga saksi ng krimen ang tumestigo laban sa suspek.,Ang suspek ay nahatulan.,Ang suspek ay napawalang - sala.,effect,2,1
252,Itinulak ng bata ang kaniyang kapatid na babae.,Naglalaro sila ng taguan at naghahanap.,Siya'y inapi ng kaniyang kapatid na babae.,effect,2,0
34,Ang pasyente ay naubusan ng tubig sa katawan.,Binigyan siya ng nars ng isang IV.,Sinubok ng nars ang kaniyang mga reflexes.,effect,1,0
390,Ang trak ay bumangga sa motorsiklo sa tulay.,Namatay ang motorista.,Bumagsak ang tulay.,effect,1,0
54,Hinalo ng tagapagluto ang mga sangkap sa mangkok.,Ang mga sangkap ay pinagsama - sama.,Ang mga sangkap ay natunaw.,effect,1,0
1401,Paulit - ulit na nag - alis ng tubig ang lalaki.,Ang palikuran ay punô ng tubig.,Umaagos ang tubig mula sa singaw.,effect,1,1
1215,Mali ang mga pagsisiwalat ng manghuhula.,Maraming parokyano ang humiling ng refunds.,Siya'y tumanggap ng maraming bumabalik na mga parokyano.,effect,1,1
228,Ang kotse ay mukhang marumi.,Kinuha niya ito para sa isang trabaho sa pagpipinta.,Dinala ito ng may - ari sa paligo ng kotse.,effect,2,0
338,Ang siyentipiko ay nagsagawa ng isang eksperimento.,Inimbento niya ang kaniyang impormasyon.,Pinatutunayan niya ang kaniyang teoriya.,effect,2,0
1188,Gusto ng babae na ipagbili ang kaniyang computer hardware.,Naglagay siya ng bagong software sa computer.,Inalis niya ang lumang mga file sa computer.,effect,2,1
1483,Ang mga magnanakaw ng alahas ay hindi kailanman nahuli.,Ang ninakaw na alahas ay ibinalik sa mga may - ari nito.,Ang halaga ng ninakaw na alahas ay kinalkula.,effect,2,1
1098,Nahilo ang babae.,Ipinaalaala sa kaniya ang kaniyang pagkabata.,Naalaala niyang uminom ng gamot.,effect,2,1
1219,Ang batang babae ay nagpakita ng di - mabuting asal.,Itinapon niya ang kaniyang serbilyeta pagkatapos kumain.,Inilagay niya ang kaniyang serpkin sa kaniyang kandungan bago kumain.,effect,1,1
1029,Pinakukuluan ang katas ng ubas.,Ang katas ay sumingaw.,Ang katas ay naging alak.,effect,1,1
14,Ang nagkasala ay lumabag sa parol.,Siya'y pinabalik sa bilangguan.,Nagnakaw siya ng pera mula sa isang simbahan.,effect,1,0
473,Ang guro ay nag - atas ng araling - bahay sa mga estudyante.,Ang mga estudyante ay nagpasa ng mga nota.,Ang mga estudyante ay dumaing.,effect,2,0
324,Huminto ang kotse sa pagtawid.,Ang taong naglalakad ay tumawid sa daan.,Ang taong naglalakad ay naghintay sa bangketa.,effect,1,0
1140,Gabi noon sa isang tahimik na lugar.,Namatay ang alarma sa seguridad.,Ang mga may - ari ng bahay ay natutulog.,effect,2,1
1052,Nagustuhan ng mga may - ari ng bahay ang kanilang mga kapitbahay.,Nagtayo sila ng bakod sa palibot ng kanilang pag - aari.,Sila'y naglagay ng isang barbesque sa kanilang likod - bahay.,effect,2,1
1037,Ang mga papeles ay mahalaga.,Inilagay ko ang mga ito sa alpabetong pagkakasunud - sunod.,Gumawa ako ng mga photocopy nito.,effect,2,1
1429,Nauhaw ang babae.,Inalis ng kaniyang ama ang kaniyang panghimagas.,Sinabihan siya ng kaniyang ama na inumin ang kaniyang gatas.,effect,2,1
446,Tinutulan ng lalaki ang mga awtoridad ng simbahan.,Siya'y itiniwalag sa simbahan.,Nag - abuloy siya ng salapi sa simbahan.,effect,1,0
92,Pinangitian ng litratista ang bata.,Agad na binasag ng litratista ang larawan ng bata.,Agad na binago ng litratista ang larawan ng bata.,effect,1,0
1255,Ang pasahero sa eroplano ay gumawa ng nakaaabalang ingay.,Bumagsak ang eroplano.,Nagkamali ang piloto.,effect,2,1
22,Ang petsa ng babae ay gustong magmukhang ginoo.,Binuksan niya ang pinto para sa kaniya.,Tinanong niya siya kung gusto niya ng sushi.,effect,1,0
1313,Nais ng babae na makipagdiborsiyo.,Pinawalang - bisa niya ang kaniyang mga pag - aatas.,Nakipag - ugnayan siya sa kaniyang abogado.,effect,2,1
399,Nabali ang relo ng lalaki.,Naghintay siya sa hintuan ng bus.,Tinanong niya ang isang estranghero nang panahong iyon.,effect,2,0
1130,Pinalitan ang produkto.,Ang produkto ay naging lipas na.,Nakilala ng mga mamimili ang produkto.,effect,1,1
1227,Sumunod ang bata sa kaniyang mga magulang.,Niyapos siya ng kaniyang mga magulang.,Pinarusahan siya ng kaniyang mga magulang.,effect,1,1
61,Inihagis ng lalaki ang kaniyang bakanteng lata sa lansangan.,Pinagmulta siya dahil sa pagpapakalat.,Siya ay tumalon mula sa likod.,effect,1,0
444,Ang estudyante ay nagmamadaling pumasok sa paaralan nang nasa oras.,Iniwan niya ang kaniyang atas sa bahay.,Dinala niya ang kaniyang pananghalian sa paaralan.,effect,1,0
159,Nahukay ng arkeologo ang lugar.,Nabasa niya ang tungkol sa kasaysayan ng lugar na iyon.,Naghukay siya ng sinaunang mga artifact.,effect,2,0
1234,Ipinatupad ng prinsipal ng paaralan ang kodigo ng karangalan.,Ang mga estudyante ay pinaalis sa paaralan.,Tinutulan ng mga estudyante ang pasiya.,effect,1,1
1284,Nais ng babae na magpatingin sa isang doktor.,Nag - aral siya ng medisina.,Pumunta siya sa ospital.,effect,2,1
1377,Gumawa ako ng isang resolusyon upang maging matatag.,Nag - aral ako sa isang klase sa yoga.,Bumili ako ng mga prutas at gulay.,effect,1,1
1475,Napakapopular ng pulitiko.,Siya ay tinanggal sa tungkulin.,Nangampanya siya para sa re-election.,effect,2,1
1252,Natagpuan ng bata ang kanyang kapatid na babae.,Naglalaro sila ng taguan at naghahanap.,Siya'y inapi ng kaniyang kapatid na babae.,effect,1,1
140,Isang magnanakaw ang pumasok sa bahay.,Ang mga may - ari ng bahay ay natutulog.,Namatay ang alarma sa seguridad.,effect,2,0
1111,Ang aklat ay itinuturing na angkop para sa mga bata.,Hiniling ng mga guro na basahin ito ng mga estudyante.,Ipinagbawal ito ng mga paaralan sa mga aklatan nito.,effect,1,1
1446,Ang lalaki ay isang mahabang-panahong miyembro ng simbahan.,Nag - abuloy siya ng salapi sa simbahan.,Siya'y itiniwalag sa simbahan.,effect,1,1
142,Nagdilim ang salamin sa banyo.,Ikinapit ng batang babae ang kaniyang meykap.,Binuksan ng batang babae ang pamaypay.,effect,2,0
1142,Ang salamin sa banyo ay luminaw.,Binuksan ng batang babae ang pamaypay.,Ikinapit ng batang babae ang kaniyang meykap.,effect,2,1
321,Ang lalaki ay nangangailangan ng mga barya upang punan ang metro ng paradahan.,Nakiusap siya sa mga tao sa lansangan para sa maluwag na pagbabago.,Naghanap siya sa ilalim ng kaniyang kotse ng mga upuan para sa maluwag na pagbabago.,effect,2,0
111,Ang aklat ay itinuturing na di - angkop para sa mga bata.,Ipinagbawal ito ng mga paaralan sa mga aklatan nito.,Hiniling ng mga guro na basahin ito ng mga estudyante.,effect,1,0
39,Itinulak ng mananahi ang karayom na may sinulid sa tela.,Ang sinulid ay pumasok sa tela.,Ang sinulid na nakabalot sa karayom.,effect,1,0
60,Ang pulutong ay nagpapalakpakan sa banda.,Ang banda ay muling lumitaw sa entablado.,Ang banda ay lumagda ng mga awtograpo.,effect,1,0
1374,Naging maganda ang pakikitungo ng lalaki sa trahedya.,Ayaw niyang pag - usapan ito.,Madali niyang napagtagumpayan ito.,effect,2,1
1110,Interesado ako sa lektyur ng propesor.,Binigyang - pansin ko ang propesor.,Nagtanong ako sa propesor.,effect,1,1
406,Pinag - alinlanganan ko ang tono ng ahente.,Tinanggihan ko ang alok niya.,Hinikayat niya akong bilhin ang produkto.,effect,1,0
222,Ang bata ay nagsimulang umiyak.,Kinuha siya ng kanyang mga magulang ng laruan.,Binigyan siya ng kaniyang mga magulang ng laruan.,effect,2,0
1191,Nais ng babae na baguhin ang kaniyang kapaligiran.,Nagsimula siyang maglakbay sa ibang bansa.,Nagsimula siyang magsimba.,effect,1,1
296,Winasak ng isang grupo ng mga tin - edyer ang partido.,Itinapon sila ng host ng partido.,Pinapasok sila ng punong - abala.,effect,1,0
134,Nakakita ang batang babae ng isang di - pamilyar na salita sa kaniyang aklat - aralin.,Tiningnan niya ang kataga sa diksiyonaryo.,Kaniyang tinapik ang aklat - aralin sa kabila ng silid.,effect,1,0
1425,Ipinakita ng lalaki ang kaniyang bagong kotse sa babae.,Itinakwil siya ng babae.,Nainggit sa kaniya ang babae.,effect,2,1
1392,Hindi nanalo sa karera ang manlalangoy.,Natalo ang kanyang koponan.,Nakatanggap siya ng gintong medalya.,effect,1,1
429,Ayaw kainin ng batang babae ang kaniyang gulay.,Sinabihan siya ng kaniyang ama na inumin ang kaniyang gatas.,Inalis ng kaniyang ama ang kaniyang panghimagas.,effect,2,0
224,Natuklasan ng lalaki ang ebidensiyang nagpapatunay laban sa kaniyang kaaway.,Iniwasan ng lalaki ang kaniyang kaaway.,Tinakot ng lalaki ang kaniyang kaaway.,effect,2,0
1477,Hinikayat ng lobbyist ang pangulo na ang panukalang batas ay masama para sa negosyo.,Hinango ng pangulo ang panukalang - batas.,Ipinasa ng batasan ang panukalang batas.,effect,1,1
326,Lumuhod ang aking mga tuhod sa hagdan.,Naipit ko ang aking sarili sa pag - aaway.,Ang barangay ay natanggal sa dingding.,effect,1,0
1319,Karamihan sa mga miyembro ay hindi sumali.,Ang pulong ay ipinagpaliban.,Nagsimula ang pulong.,effect,1,1
341,Inilagay ko ang mga cube ng yelo sa mainit na sopas.,Ang sabaw ay naging malapot.,Ang sabaw ay lumamig.,effect,2,0
