id,premise,choice1,choice2,question,label,mirrored
1207,Na-extend ang kontrata sa pag-upa ng mga nangungupahan para sa apartment.,Magkasundo sila sa kanilang may-ari.,Hindi nila binayaran ang kanilang upa.,sanhi,1,1
1350,Natuklasan ang mga bagong bansa.,Ang langis ay natapon sa karagatan.,Naglayag ang mga bangka sa karagatan.,sanhi,2,1
1388,Nabali ng batang lalaki ang braso niya.,Hinahangaan ng batang lalaki ang kanyang nakatatandang kapatid na lalaki.,Nakipagbuno ang batang lalaki sa kanyang nakatatandang kapatid na lalaki.,sanhi,2,1
460,Natalo ang lalaki sa paligsahan.,Sinabotahe ang paligsahan.,Pinatakot niya ang kanyang mga kakumpitensya.,sanhi,1,0
1105,Nakapasa ako sa panayam sa trabaho.,Inasahan ko ang mga tanong ng tagapanayam.,Nagtanong ang tagapanayam ng mahihirap na mga tanong.,sanhi,1,1
364,Nag-crash ang kompyuter.,Nag-download ako ng virus.,Ginawa ko ang backup ng aking mga file.,sanhi,1,0
1129,Ang biyahe ay naging masaya.,Nagsalita ang drayber sa buong biyahe.,Nagkamali ang drayber sa pagliko.,sanhi,1,1
387,Inimpake ko ang aking mga gamit.,Naghahanap ako ng bagong apartment.,Lumilipat ako mula sa aking apartment.,sanhi,2,0
1262,Itinago ng lalaki ang personal na impormasyon mula sa therapist.,Nagtitiwala siya sa therapist.,Hindi siya sumang-ayon sa therapist.,sanhi,2,1
11,Inayos ng babae ang kanyang gripo.,Tumatagas ang gripo.,Pinatay ang gripo.,sanhi,1,0
1050,Nabundol ng mga bata ang kanilang mga ulo sa kisame.,Lumundag sila sa kama.,Nagkaroon sila ng labanan ng unan.,sanhi,1,1
36,Agad na tumalon ang lalaki mula sa kama.,Gusto niyang plantsahin ang kanyang pantalon bago pumasok sa trabaho.,Gusto niyang patayin ang alarm clock.,sanhi,2,0
282,Tinawag ng host ng palabas ng trivia ang kalahok para sa sagot.,Pinindot ng kalahok ang buzzer.,Ang kalahok ay nangunguna.,sanhi,1,0
237,Nabali ng lalaki ang daliri ng paa niya.,Nagkaroon siya ng butas sa kanyang medyas.,Nahulog niya ang martilyo sa kanyang paa.,sanhi,2,0
352,Pumasok ang kostumer sa boutique.,Nakakuha ng kanyang pansin ang display sa bintana.,Iniwan niya ang kanyang pitaka sa bahay.,sanhi,1,0
1206,Nabenta ng kumpanya ang mas maraming produkto.,Nakakuha ang mga produkto nito ng positibong mga pagsusuri mula sa mga mamimili.,Ang ilan sa mga produkto nito ay depektibo ang pagkakagawa.,sanhi,1,1
316,Tinitigan ng babae ang sarili sa salamin.,Naramdaman niyang nahihiya siya.,May mantsa ang salamin.,sanhi,1,0
85,Mabagal ang serbisyo sa restawran.,Siksikan ang restawran.,Maraming bakanteng mesa.,sanhi,1,0
1155,Ang babae ay naglalayong makakuha ng diploma.,Nag-enroll siya sa kolehiyo.,Nagtapos siya sa kolehiyo.,sanhi,1,1
378,Ang pasyente ay napasok sa koma.,Nagtamo siya ng pinsala sa utak.,Nakaranas siya ng emosyonal na trauma.,sanhi,1,0
1298,Hindi inaayos ng tagagawa ang screen ng laptop nang maging itim ito.,Nawalan ng bisa ang warranty ng laptop.,Naubos ang baterya ng laptop.,sanhi,1,1
396,Nadulas ang manlalaro ng ski sa dalisdis.,Nahulog niya ang kanyang mga ski pole.,Nabundol niya ang isang bahagi ng yelo.,sanhi,2,0
1069,Ang tindahan ay napakasikat.,Ang tindahan ay sumasailalim sa pag-aayos.,Ang may-ari ay tumutulong sa mga customer.,sanhi,2,1
1145,Nanalo ang hukbo sa labanan.,Mas marami ang kalaban nila.,Sinakop nila ang lungsod.,sanhi,2,1
172,Nahuli ng guro ang estudyante na ngumunguya ng chewing gum.,Inilura ng estudyante ang chewing gum.,Ang chewing gum ay dumikit sa sapatos ng estudyante.,epekto,1,0
1494,Naging senile ang babae.,Sinundan siya ng mga potograpo.,Iniiwasan siya ng kanyang pamilya.,epekto,2,1
1261,Hinila ng pulis ang pulso ng sikat na tao.,Nag-alok ang sikat na personalidad ng suhol sa opisyal.,Inakusahan ng sikat na personalidad ang pulis.,epekto,2,1
115,Pinawalang-bisa ng tagapagsalita ang katunggali niya sa debate.,Binati ng tagapagsalita ang kanyang kalaban.,Nanalo ang tagapagsalita sa debate.,epekto,2,0
1296,Isang grupo ng mga kabataan ang tumulong sa pag-oorganisa ng party.,Pinatalsik sila ng host ng party.,Ipinapasok sila ng host ng party.,epekto,2,1
1286,Nagkaroon ng panic attack ang anak kong babae.,Hinimok ko siyang huminga nang malalim.,Dinala ko siya sa silid-emerhensiya.,epekto,1,1
1063,Nakakuha ang mga nagbo-boat ng magandang agos.,Ang bangka nila ay dinala ng agos papunta sa pampang.,Na-rescue ang bangka nila.,epekto,1,1
389,Hinahangad ng babae ang pag-apruba ng kanyang mga magulang.,Tumakas siya mula sa bahay.,Sumunod siya sa mga patakaran ng kanyang magulang.,epekto,2,0
1293,Maluluwag ang mga dokumento.,Pinagdikit ko sila gamit ang paper clip.,Iningatan ko sila sa isang ligtas na lugar.,epekto,1,1
41,Nawala ng nangungupahan ang kanyang mga susi sa kanyang apartment.,Binuksan ng kanyang may-ari ng paupahan ang pinto.,Inayos ng kanyang may-ari ng paupahan ang pinto.,epekto,1,0
188,In-upgrade ng babae ang hardware ng kanyang kompyuter.,Binawi niya ang mga lumang file sa kompyuter.,Nag-install siya ng bagong software sa kompyuter.,epekto,2,0
1328,Kinailangan ng kaibigan kong magpatingin sa doktor para sa isang pagsusuri sa kalusugan.,Dinala ko sa kanya ang isang kard at mga bulaklak.,Inihatid ko siya sa ospital.,epekto,2,1
1486,Pumunta ang babae sa presinto ng halalan.,Bumoto siya sa halalan.,Nadiskubre niya ang kinalabasan ng halalan.,epekto,1,1
1103,Sinuntok ng bata ang bunton ng mga bloke.,Ang bunton ay mas mataas pa kaysa ulo ng batang lalaki.,Ang mga bloke ay nakakalat sa buong alpombra.,epekto,1,1
220,Ipinakita ng detektib ang kanyang badge sa pulis.,Kinumpiska ng pulis ang badge ng detektib.,Pinayagan ng pulis ang detektib na pumasok sa pinangyarian ng krimen.,epekto,2,0
132,Inihagis ng babaeng cowboy ang kanyang lasso patungo sa kabayo.,Hinawakan ng lasso ang kabayo.,Tumatakbo ang kabayo papasok sa sabsaban.,epekto,1,0
1281,Nanalo ang mamimili ng diskwento sa presyo ng item.,Nagpasya siyang bilhin ito.,Tiningnan niya ang presyo nito.,epekto,1,1
192,Magulo ang mga drawer ng mesa.,Nilock ko nang todo ang mga drawer.,Tinapon ko ang mga hindi kailangang laman.,epekto,2,0
1092,Hindi nakita ng potograpo ang mukha ng bata.,Mabilis na binago ng potograpo ang postura ng bata.,Agad na kinuhanan ng litratista ang bata.,epekto,1,1
1020,Naging marumi ang singsing ng babae.,Nahulog sa imburnal ang singsing.,Pinakinis ng babae ang singsing.,epekto,2,1
1488,Nagkaroon ng malaking pagtatalo ang mag-asawa.,Naghiwalay muna sila ng ilang sandali.,Nagplano sila ng kasal.,epekto,1,1
486,Binasa ng babae ang pahayagan.,Bumoto siya sa halalan.,Nadiskubre niya ang kinalabasan ng halalan.,epekto,2,0
1474,Nagkaroon ng malaking baha noong nakaraang taglagas.,Nahulog ang mga dahon mula sa mga puno.,Inilikas ng mga tao ang kanilang mga tahanan.,epekto,2,1
1173,Hindi naghain ang tagapag-host ng kahit ano sa kanyang mga bisita.,Nagutom ang kanyang mga bisita.,Magagalang ang kanyang mga bisita.,epekto,1,1
1171,Binitiwan ng motorista ang throttle.,Hinay-hinay na huminto ang motorsiklo.,Sumirit pasulong ang motorsiklo.,epekto,1,1
208,Nagising ang lalaki na may pananakit ng ngipin.,Hindi siya dumalo sa kanyang appointment sa dentista.,Nagpa-appointment siya sa dentista.,epekto,2,0
1253,Pumasok ang lalaki sa putik.,Pinagawa niyang baguhin ang kanyang amerikana.,Pinapakinis niya ang kanyang sapatos.,epekto,2,1
1172,Inihagis ng guro ang chewing gum sa estudyante.,Inilura ng estudyante ang chewing gum.,Ang chewing gum ay dumikit sa sapatos ng estudyante.,epekto,2,1
1075,Mas maaga pa kaysa sa akala ko.,Malinaw na mali ang oras na ipinapakita ng orasan.,Naglaan ako ng dagdag na oras para maghanda.,epekto,2,1
113,Nakatanggap ako ng isang pakete sa koreo.,Dinala ko ang pakete sa post office.,Pinukaw ng pakete ang aking kuryosidad.,epekto,2,0
141,Hinintay kong bukas ang pinto para sa babaeng pumapasok sa likod ko.,Pinasalamatan ako ng babae.,Sumara nang malakas ang pinto.,epekto,1,0
218,Ang sagot ng estudyante sa pagsusulit ay mali.,Binawasan ng guro ang marka ng estudyante.,Nagdagdag ang guro ng bonus na puntos sa grado ng estudyante.,epekto,1,0
289,Pininturahan ng batang lalaki ang isang larawan para sa kanyang ina.,Ibinenta ng kanyang ina ang larawan sa isang galeriya.,Ipinako ng kanyang ina ang larawan sa pader.,epekto,2,0
1013,Natunaw ang nagyelong lawa noong tagsibol.,Naghatid ang mga tao ng mga bangka sa lawa.,Nag-skate ang mga tao sa lawa.,epekto,1,1
410,Uminom nang labis ang lalaki sa party.,Nagkaroon siya ng pananakit ng ulo kinabukasan.,Kinabukasan ay tumutulo ang kanyang ilong.,epekto,1,0
186,In-X-ray ng doktor ang braso ng pasyente.,Inilagay niya ang braso ng pasyente sa cast.,Natuklasan niya na nabali ang braso ng pasyente.,epekto,2,0
1403,Nanalo ang babae sa lotto.,Natanggap niya ang kanyang pensiyon.,Binayaran niya nang buo ang kanyang mortgage.,epekto,2,1
447,Nahulog ang buhok ng babae sa kanyang mukha.,Bumula siya ng shampoo sa kanyang buhok.,Hinila niya pabalik ang buhok niya gamit ang clip.,epekto,2,0
127,Ilang mga saksi ng krimen ang nagpatotoo laban sa suspek.,Napawalang-sala ang suspek.,Nahatulan ang suspek.,epekto,2,0
1012,Ang matandang babae ay tumawag sa telepono.,Ang anak na babae ng babae ay dumating upang linisin ang kanyang bahay.,Ang anak na babae ng babae ay lumipat upang alagaan siya.,epekto,1,1
355,Punô ng mabahong amoy ang silid.,Sinakmal ko ang ilong ko.,Sinuot ko ang mga guwantes na goma.,epekto,1,0
313,Tinawag ang babae para sa tungkulin bilang hurado.,Kinontak niya ang kanyang abogado.,Kinansela niya ang kanyang mga appointment.,epekto,2,0
1289,Hindi na kailangan ng ina ang larawan ng kanyang anak.,Ibinenta ng kanyang ina ang larawan sa isang galeriya.,Ipinako ng kanyang ina ang larawan sa pader.,epekto,1,1
284,Gusto ng babae na maging doktor.,Bumisita siya sa ospital.,Pumasok siya sa paaralan ng medisina.,epekto,2,0
1439,Gumawa ang nobya ng listahan ng mga nais.,Naghatid ng mga regalo ang mga bisita sa kasal.,Ipinagpaliban niya ang kasal.,epekto,1,1
1084,Nagagalit ako habang binabasa ko ang libro.,Hinila ko palabas ang susunod na pahina.,Lumiko ako sa susunod na pahina.,epekto,1,1
221,Gusto ng babae na mapasaya ang kanyang ina.,Pinitas ng babae ang isang bulaklak para sa kanyang ina.,Kinuha ng batang babae ang mga cookies na inihurno ng kanyang ina.,epekto,1,0
55,Pinirmahan ng lalaki ang dokumento.,Ipinawalang-bisa ang transaksyon.,Naging opisyal ang transaksyon.,epekto,2,0
185,Nahiya ang babae sa peklat sa kanyang mukha.,Tinago niya ang peklat gamit ang makeup.,Ipinaliwanag niya sa mga estranghero ang peklat.,epekto,1,0
254,Mukhang madilim ang mga ulap.,Dinala ko ang payong ko sa trabaho.,Dinala ko ang aking laptop sa trabaho.,epekto,1,0
1224,Natuklasan ng lalaki na inihayag ng kanyang kaaway ang mga ebidensiyang nagpapatunay laban sa kanya.,Iniiwasan ng lalaki ang kanyang kaaway.,Binintak ng lalaki ang kanyang kaaway.,epekto,1,1
1115,Natalo ang tagapagsalita ng kanyang katunggali sa debate.,Nanalo ang tagapagsalita sa debate.,Binati ng tagapagsalita ang kanyang kalaban.,epekto,2,1
1476,Binuksan ko ang pinto ng kariton.,Ang mga bagay sa kariton ay nahulog.,Umiikot pasulong ang mga gulong ng kariton.,epekto,1,1
475,Nahatulan ang politiko sa pandaraya.,Nagkampanya siya para muling mahalal.,Tinanggal siya sa kanyang tungkulin.,epekto,2,0
133,Hindi pinansin ng grupo ang pagkakamaling nagawa ng babae.,Nagpaumanhin ang babae.,Nakahinga nang ginhawa ang babae.,epekto,2,0
260,Pumanaw ang aking lola.,Nagdaos ng reunion ang aking pamilya.,Nagdaos ang aking pamilya ng libing.,epekto,2,0
75,Tumigil ang orasan sa pagtiktik.,Naglaan ako ng dagdag na oras para maghanda.,Malinaw na mali ang oras na ipinapakita ng orasan.,epekto,2,0
425,Inamin ng lalaki ang pag-ibig niya sa babae.,Selos ang babae sa kanya.,Tinanggihan siya ng babae.,epekto,2,0
1452,Natanggap ko na ang kopya ng bagong magasin.,Tinigil ko na ang pagtanggap ng mga bagong isyu.,Tinapon ko ang bagong isyu.,epekto,2,1
474,Nagbago ang mga panahon mula tag-init patungong tag-lagas.,Nahulog ang mga dahon mula sa mga puno.,Inilikas ng mga tao ang kanilang mga tahanan.,epekto,1,0
1239,Sumabog ang tangke ng gasolina sa pasilyo ng paaralan.,Ipinagpaliban ng punong-guro ang mga klase ngayong araw.,Sinuspinde ng punong-guro ang mga mag-aaral na sangkot.,epekto,1,1
1238,Ang lalaki ay walang konsensya.,In manipulahin niya ang kanyang kaibigan.,Inamin niya ang kanyang pagkakamali.,epekto,1,1
1153,Napansin ng mga magulang ang interes ng kanilang anak na babae sa palakasan.,Hinikayat nila siyang maging isang artista.,Tinuruan nila siya kung paano magbisikleta.,epekto,2,1
258,Nahulog ang butones ng aking kamiseta.,Tinahi ko muli ang butones.,Idinikit ko muli ang pindutan.,epekto,1,0
1113,Natanggap ko ang pakete ng isang tao sa koreo.,Dinala ko ang pakete sa post office.,Pinukaw ng pakete ang aking kuryosidad.,epekto,1,1
33,Itinutok ng mga pulis ang kanilang mga baril sa takas.,Nahulog sa lupa ang takas.,Nahulog ng takas ang kanyang baril.,epekto,2,0
110,Nalito ako sa lektura ng propesor.,Nagtanong ako ng mga tanong sa propesor.,Nagtuon ako ng pansin sa propesor.,epekto,1,0
171,Pinaikot ng motorista ang throttle.,Sumirit pasulong ang motorsiklo.,Hinay-hinay na huminto ang motorsiklo.,epekto,1,0
1014,Ang salarin ay mahirap.,Ipinadala siya pabalik sa bilangguan.,Nanakaw niya ang pera mula sa simbahan.,epekto,2,1
1318,Hindi nagustuhan ng kapatid na lalaki ng babae ang regalo.,Binuksan ng kapatid niyang lalaki ang regalo.,Tinanggihan ng kapatid niyang lalaki ang regalo.,epekto,2,1
1220,Ipinakita ng detektib ang kanyang pekeng badge sa pulis.,Kinumpiska ng pulis ang badge ng detektib.,Pinayagan ng pulis ang detektib na pumasok sa pinangyarian ng krimen.,epekto,1,1
1447,Sinimulan ng babae na hugasan ang kanyang buhok.,Bumula siya ng shampoo sa kanyang buhok.,Hinila niya pabalik ang buhok niya gamit ang isang clip.,epekto,1,1
1444,Nag-enjoy ang estudyante sa pagluluto.,Dinala niya ang kanyang baon sa paaralan.,Iniwan niya ang kanyang takdang-aralin sa bahay.,epekto,1,1
1114,Nakita ng surfer ang alon.,Pinagpag niya ang kanyang board papunta sa karagatan.,Dinala siya ng alon sa pampang.,epekto,1,1
312,Ang babae ay nagkaroon ng impeksyon.,Hinugasan niya ang kanyang mga kamay.,Uminom siya ng mga antibiotiko.,epekto,2,0
1498,Nabangkarote ang airline.,Kinansela nila ang aking flight.,Nag-alok sila sa akin ng kabayaran.,epekto,1,1
357,Hinila ng magnet ang paperclip.,Nahulog ang paperclip mula sa magnet.,Ang paperclip ay nakadikit sa magnet.,epekto,2,0
101,Kinuha ng guro ang talaan ng mga estudyante.,Tinukoy niya ang mga estudyanteng wala.,Nagbigay siya sa kanyang mga estudyante ng biglaang pagsusulit.,epekto,1,0
358,Hinila ng hardinero ang mga damo.,Nagbunga ng buto ang mga damo.,Lumabas ang mga damo mula sa lupa.,epekto,2,0
137,Sinabugan ng skunk ng spray ang aso.,Ang aso ay naglabas ng mabahong amoy.,Naglibot ang skunk sa gubat.,epekto,1,0
1276,Nais ng lalaki na makipagkasundo sa kanyang kaaway.,Idineklara ng lalaki ang tigil-putukan sa kanyang kaaway.,Pinatawan ng kaso ng lalaki ang kanyang kaaway para sa isang krimen.,epekto,1,1
1033,Pinaputukan ng pulisya ang takas.,Nahulog sa lupa ang takas.,Nahulog ng takas ang kanyang baril.,epekto,1,1
1039,Pinagabayan ng mananahi ang sinulid sa butas ng karayom.,Ang sinulid ay dumaan sa tela.,Ang sinulid ay nakabalot sa karayom.,epekto,2,1
1260,Pumasa si lola ko.,Nagdaos ng reunion ang aking pamilya.,Nagdaos ang aking pamilya ng libing.,epekto,1,1
1217,Ang kumpanya ay naghahanap ng mga lubos na dalubhasang talento.,Inilipat nito ang punong-tanggapan nito sa isang lokasyon sa kanayunan.,Pinataas nito ang mga pagsisikap sa pagmemerkado para sa mga bagong produkto.,epekto,1,1
1351,Hinipo ko ang yelo.,Ang yelo ay dumikit sa aking mga daliri.,Nawala ang yelo.,epekto,1,1
351,Tinakbo ko ang yelo sa ilalim ng maligamgam na tubig.,Nawala ang yelo.,Ang yelo ay dumikit sa aking mga daliri.,epekto,1,0
1258,Nahulog ang pindutan ng aking laptop.,Tinahi ko muli ang butones.,Idinikit ko muli ang pindutan.,epekto,2,1
242,Naglagay ako ng barya sa washing machine sa laundromat.,Naubusan ako ng sabon panghugas ng damit.,Nagsimula ang makina.,epekto,2,0
191,Nagkaroon ng relihiyosong paggising ang babae.,Nagsimula siyang pumunta sa simbahan.,Nagsimulang maglakbay sa ibang bansa siya.,epekto,1,0
1221,Gusto ng babae na mapasaya ang kanyang ina dahil sa kanyang pagsisikap.,Pinitas ng babae ang isang bulaklak para sa kanyang ina.,Kinuha ng babae ang mga cookies na inihurno ng kanyang ina.,epekto,2,1
383,Gusto ng lalaki na makatipid ng pera.,Binawasan niya ang paggawa ng mga walang-kwentang pagbili.,Nag-withdraw siya ng pera mula sa kanyang savings account.,epekto,1,0
1034,Sinabi ng pasyente na manhid ang kanyang binti.,Sinuri ng nars ang kanyang mga reflex.,Binigyan siya ng nars ng IV.,epekto,1,1
1225,Gusto ng babae na umakyat sa tuktok ng slide.,Dumulas siya pababa sa slide.,Umakyat siya sa slide nang gumagapang.,epekto,2,1
1127,Walang sinumang saksi sa krimen ang nagpatotoo laban sa suspek.,Nahatulan ang suspek.,Napawalang-sala ang suspek.,epekto,2,1
252,Itinulak ng batang lalaki ang kanyang kapatid na babae.,Naglaro sila ng taguan.,Ipinagtataksil siya ng kapatid niyang babae.,epekto,2,0
34,Ang pasyente ay na-dehydrate.,Binigyan siya ng nars ng IV.,Sinuri ng nars ang kanyang mga reflex.,epekto,1,0
390,Bumangga ang trak sa motorsiklo sa tulay.,Namatay ang motorista.,Gumuho ang tulay.,epekto,1,0
54,Hinipo ng kusinero ang mga sangkap sa mangkok.,Ang mga sangkap ay pinaghalo.,Natunaw ang mga sangkap.,epekto,1,0
1401,Umiinit nang paulit-ulit ang mukha ng lalaki.,Ang inidoro ay napuno ng tubig.,Daloy ang tubig mula sa bibig ng timba.,epekto,1,1
1215,Maling-maling ang mga pahayag ng manghuhula.,Maraming mga customer ang humiling ng refund.,Marami siyang mga suki na bumabalik.,epekto,1,1
228,Ang kotse ay mukhang marumi.,Dinala ito ng may-ari para ipintura.,Dinala ng may-ari ito sa car wash.,epekto,2,0
338,Isinagawa ng siyentipiko ang isang eksperimento.,Gumawa siya ng pekeng datos.,Pinagtibay niya ang kanyang teorya.,epekto,2,0
1188,Nais ng babae na ibenta ang kanyang hardware ng kompyuter.,Nag-install siya ng bagong software sa kompyuter.,Binawi niya ang mga lumang file sa kompyuter.,epekto,2,1
1483,Hindi kailanman nahuli ang mga magnanakaw ng alahas.,Ang ninakaw na alahas ay naibalik sa mga may-ari nito.,Kinuwenta ang halaga ng mga ninakaw na alahas.,epekto,2,1
1098,Naramdaman ng babae na nahihilo siya.,Naalala niya ang kanyang pagkabata.,Naalala niyang inumin ang kanyang gamot.,epekto,2,1
1219,Ipinakita ng babae ang hindi magandang asal.,Tinapon niya ang kanyang napkin matapos kumain.,Inilagay niya ang kanyang napkin sa kandungan bago kumain.,epekto,1,1
1029,Pinakulo ang katas ng ubas.,Ang katas ay naubos.,Ang katas ay naging alak.,epekto,1,1
14,Lumabag ang salarin sa kanyang parol.,Ipinadala siya pabalik sa bilangguan.,Nanakaw niya ang pera mula sa simbahan.,epekto,1,0
473,Nagbigay ang guro ng takdang-aralin sa mga mag-aaral.,Nagpalitan ng sulat ang mga estudyante.,Nagreklamo ang mga estudyante.,epekto,2,0
324,Huminto ang kotse sa tawiran ng mga naglalakad.,Tumawid sa kalsada ang naglalakad.,Ang naglalakad ay naghintay sa bangketa.,epekto,1,0
1140,Gabi na sa isang tahimik na kapitbahayan.,Umakda ang alarma sa seguridad.,Natutulog ang mga may-ari ng bahay.,epekto,2,1
1052,Gusto ng mga may-ari ng bahay ang kanilang mga kapitbahay.,Nagtayo sila ng bakod sa paligid ng kanilang ari-arian.,Nag-host sila ng barbeque sa kanilang bakuran.,epekto,2,1
1037,Mahalaga ang mga papel.,Inilagay ko sila sa pagkakasunod-sunod ayon sa alpabeto.,Gumawa ako ng mga kopya nila.,epekto,2,1
1429,Nauuhaw ang babae.,Kinuha ng kanyang ama ang kanyang panghimagas.,Sinabi ng kanyang ama sa kanya na inumin ang kanyang gatas.,epekto,2,1
446,Sinuwag ng lalaki ang mga awtoridad ng simbahan.,Siya ay pinalayas sa simbahan.,Nagbigay siya ng pera sa simbahan.,epekto,1,0
92,Napangiti ng potograpo ang bata.,Agad na kinuhanan ng litratista ang bata.,Mabilis na binago ng potograpo ang postura ng bata.,epekto,1,0
1255,Ang pasahero sa eroplano ay gumawa ng nakakaabalaing ingay.,Nabagsak ang eroplano.,Nagkamali ang piloto.,epekto,2,1
22,Gusto ng date ng babae na magmukhang isang ginoo.,Binuksan niya ang pinto para sa kanya.,Tinanong niya siya kung gusto niya ng sushi.,epekto,1,0
1313,Gusto ng babae ng diborsiyo. ,Kinansela niya ang kanyang mga appointment.,Kinontak niya ang kanyang abogado.,epekto,2,1
399,Nasira ang relo ng lalaki.,Nag-antay siya sa hintuan ng bus.,Tinanong niya ang isang estranghero kung ano ang oras.,epekto,2,0
1130,Pinalitan ang produkto.,Naging lipas na ang produkto.,Nakilala ng mga mamimili ang produkto.,epekto,1,1
1227,Sumunod ang bata sa kanyang mga magulang.,Yinakap siya ng kanyang mga magulang.,Pinaparusahan siya ng kanyang mga magulang.,epekto,1,1
61,Inihagis ng lalaki ang kaniyang walang laman na lata sa kalsada.,Pinagmulta siya dahil sa pagtatapon ng basura.,Sinuguran siya mula sa likuran.,epekto,1,0
444,Nagmamadali ang estudyante na makarating sa paaralan nang nasa oras.,Iniwan niya ang kanyang takdang-aralin sa bahay.,Dinala niya ang kanyang baon sa paaralan.,epekto,1,0
159,Hinukay ng arkeologo ang lugar.,Binasa niya ang kasaysayan ng site.,Naghukay siya ng mga sinaunang artipakto.,epekto,2,0
1234,Ipinatupad ng punong-guro ang kodigo ng karangalan.,Ang mga estudyante ay pinalayas sa paaralan.,Nagprotesta ang mga estudyante sa desisyon.,epekto,1,1
1284,Gusto ng babae na magpatingin sa doktor.,Pumasok siya sa paaralan ng medisina.,Bumisita siya sa ospital.,epekto,2,1
1377,Nagpasya akong maging mas malusog.,Dumalo ako sa isang klase ng yoga.,Bumili ako ng mga prutas at gulay.,epekto,1,1
1475,Ang politiko ay napakasikat.,Tinanggal siya sa kanyang posisyon.,Nagkampanya siya para muling mahalal.,epekto,2,1
1252,Natagpuan ng batang lalaki ang kanyang kapatid na babae.,Naglaro sila ng taguan.,Ipinagtataksil siya ng kapatid niyang babae.,epekto,1,1
140,Isang magnanakaw ang pumasok sa bahay.,Natutulog ang mga may-ari ng bahay.,Umakda ang alarma sa seguridad.,epekto,2,0
1111,Itinuring na angkop para sa mga bata ang aklat.,Pinilit ng mga guro ang mga estudyante na basahin ito.,Ipinagbawal ito ng mga paaralan sa kanilang mga aklatan.,epekto,1,1
1446,Ang lalaki ay matagal nang miyembro ng simbahan.,Nagbigay siya ng pera sa simbahan.,Siya ay pinalayas sa simbahan.,epekto,1,1
142,Naging maulap ang salamin sa banyo.,Naglagay ng makeup ang babae.,Pinagana ng babae ang bentilador.,epekto,2,0
1142,Nalinaw ang salamin sa banyo.,Pinagana ng babae ang bentilador.,Naglagay ng makeup ang babae.,epekto,2,1
321,Kailangan ng lalaki ng mga barya para mapuno ang parking meter.,Naghahabol siya ng barya sa mga tao sa kalye.,Naghanap siya sa ilalim ng mga upuan ng kotse niya ng maliliit na barya.,epekto,2,0
111,Itinuring na hindi angkop para sa mga bata ang aklat.,Ipinagbawal ito ng mga paaralan sa kanilang mga aklatan.,Pinilit ng mga guro ang mga estudyante na basahin ito.,epekto,1,0
39,Ipinasok ng mananahi ang karayom na may sinulid sa tela.,Ang sinulid ay dumaan sa tela.,Ang sinulid ay nakabalot sa karayom.,epekto,1,0
60,Nagbigay ang madla ng standing ovation sa banda.,Muling lumitaw ang banda sa entablado.,Nagpirma ng mga autograph ang banda.,epekto,1,0
1374,Magaling na hinarap ng lalaki ang trahedya.,Tinanggi siyang magsalita tungkol dito.,Madali lang niyang nalampasan iyon.,epekto,2,1
1110,Nainteres ako sa lektura ng propesor.,Nagtuon ako ng pansin sa propesor.,Nagtanong ako ng mga tanong sa propesor.,epekto,1,1
406,Pinagdudahan ko ang panghihikayat ng nagbebenta.,Tinanggihan ko ang alok niya.,Kumbinsido niya akong bilhin ang produkto.,epekto,1,0
222,Nagsimulang umiyak ang paslit.,Kinuha ng kanyang mga magulang ang kanyang laruan.,Binigyan siya ng kanyang mga magulang ng laruan.,epekto,2,0
1191,Nais ng babae na baguhin ang kanyang kapaligiran.,Nagsimulang maglakbay sa ibang bansa siya.,Nagsimula siyang pumunta sa simbahan.,epekto,1,1
296,Isang grupo ng mga kabataan ang sumali sa party nang walang paanyaya.,Pinatalsik sila ng host ng party.,Ipinapasok sila ng host ng party.,epekto,1,0
134,Nakasalubong ng babae ang isang hindi pamilyar na salita sa kanyang aklat-aralin.,Hinahanap niya ang kahulugan ng salitang iyon sa diksyunaryo.,Inihagis niya ang aklat-aralin sa kabilang dulo ng silid.,epekto,1,0
1425,Ipinakita ng lalaki sa babae ang kanyang bagong kotse.,Tinanggihan siya ng babae.,Selos ang babae sa kanya.,epekto,2,1
1392,Hindi nanalo ang manlalangoy sa karera.,Natalo ang koponan niya sa paligsahan.,Tumanggap siya ng gintong medalya.,epekto,1,1
429,Tumanggi ang batang babae na kainin ang kanyang mga gulay.,Sinabi ng kanyang ama sa kanya na inumin ang kanyang gatas.,Kinuha ng kanyang ama ang kanyang panghimagas.,epekto,2,0
224,Natuklasan ng lalaki ang nakasasangkot na ebidensya laban sa kanyang kaaway.,Iniiwasan ng lalaki ang kanyang kaaway.,Binintak ng lalaki ang kanyang kaaway.,epekto,2,0
1477,Kumbinsido ng lobista ang pangulo na masama ang panukalang batas para sa negosyo.,Binitela ng pangulo ang panukalang batas.,Ipinasa ng lehislatura ang panukalang batas.,epekto,1,1
326,Nabuwal ang mga tuhod ko sa hagdan.,Nasalo ko ang sarili ko sa bakod.,Naluwag ang raling mula sa pader.,epekto,1,0
1319,Karamihan sa mga miyembro ay hindi nakasali.,Naantala ang pagpupulong.,Nagsimula ang pagpupulong.,epekto,1,1
341,Naglagay ako ng mga piraso ng yelo sa mainit na sopas.,Naging makapal ang sopas.,Napalamig na ang sopas.,epekto,2,0
